Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,E1,1.0,SBI Bank,"2,600",Nil,Nil,Yes,13-Jan-2026 09:00 AM,20-Jan-2026 12:30 PM,13-Jan-2026 09:00 AM,20-Jan-2026 12:00 PM,NA ,NA ,13-Jan-2026 09:00 AM,20-Jan-2026 12:00 PM,27-Jan-2026 05:00 PM,"4,30,000",Yes,fixed,,Nil,Nil,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,5170/2Com(B)/Gonda Circle/25-26 DT 10.12.25,2026_CEDPW_1105791_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE GONDA CIRCLE PWD GONDA,SE GONDA CIRCLE PWD GONDA,Special repair work of Utraula Pachpedwa Chandanpur via Madarhiya link road,Special repair work of Utraula Pachpedwa Chandanpur via Madarhiya link road,Please refer Tender documents. ,NA ,"45,10,000",Civil Works,NA ,Tender,90.0,60.0,GONDA,272001.0,GONDA ,SE GONDA CIRCLE PWD GONDA ,14-Jan-2026 12:00 PM ,GONDA,No ,No,AOC,YOGENDRA SINGH,Internal,,YOGENDRA SINGH,29-Jan-2026 11:46 AM,finsummary_2040286.pdf (742.50 KB),Technical,Letter,YOGENDRA SINGH,27-Jan-2026 04:10 PM,technical_2040286.pdf,YOGENDRA SINGH,Internal,,YOGENDRA SINGH,27-Jan-2026 04:56 PM,27-Jan-2026 05:00 PM,techsummary_2040286.pdf (742.50 KB),Finance,Letter,YOGENDRA SINGH,29-Jan-2026 11:43 AM,finance_2040286.pdf,BOQ Comparative Chart,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda,2026_CEDPW_1105791_1,5170/2Com(B)/Gonda Circle/25-26 DT 10.12.25,Special repair work of Utraula Pachpedwa Chandanpur via Madarhiya link road,1.0,5812242.0,M/S J.M.V. ENTERPRISES,INR,"4,341,180.15",1,5812918,Amar Singh,19-Jan-2026 06:55 PM,Rejected-Finance,L3,29-Jan-2026 11:46 AM,29-Jan-2026,"INR 4,341,180.15",60.0,YOGENDRA SINGH,29-Jan-2026 11:48 AM,Chart1.pdf (198.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5812894,m/s jai maa builders,19-Jan-2026 08:34 AM,Rejected-Finance,L2,29-Jan-2026 11:46 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5812312,M/S J.M.V. CONSTRUCTION,18-Jan-2026 11:24 PM,Rejected-Finance,L4,29-Jan-2026 11:46 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5812242,M/S J.M.V. ENTERPRISES,19-Jan-2026 05:53 PM,Accepted-AOC,L1,29-Jan-2026 11:48 AM,,,,,,,,AOC
