Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
13-Jan-2026,"INR 2,296,000",90.0,Ajay Kumar Yadav,13-Jan-2026 03:14 PM,6.pdf (739.00 KB),work order,1.0,5797863.0,MANJU ENTERPRISES,11-Jan-2026 09:38 PM,Rejected-AOC,L2,13-Jan-2026 03:14 PM,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,2026_DOLBU_1103462_1,172/nala nirman/2025-26/5,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SONI VIVAH GHAR SE PASHU ASPATAL KI PULIYA TAK NALA NIRMAN KA KARY,1.0,5796574.0,MANYA CONSTRUCTION COMPANY,INR,"1,934,006.8",Finance,admitted,Ajay Kumar Yadav,13-Jan-2026 02:25 PM,finance_2034894.pdf,BOQ Comparative Chart,executive officer,Internal,executive officer,Ajay Kumar Yadav,13-Jan-2026 01:35 PM,13-Jan-2026 01:40 PM,techsummary_2034894.pdf (398.29 KB),Technical,admitted,Dharmendra Kumar,13-Jan-2026 01:19 PM,technical_2034894.pdf,executive officer,Internal,executive officer,Ajay Kumar Yadav,13-Jan-2026 03:02 PM,finsummary_2034894.pdf (738.63 KB),AOC,"3,000",EO,NP ERACH,No,1,DD - Demand Draft,EXECUTIVE OFFICER,NP ERACH,1.0,Fee/PreQual/Technical,.pdf,technical,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,172/nala nirman/2025-26/5,2026_DOLBU_1103462_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,02-Jan-2026 12:00 PM,13-Jan-2026 09:00 AM,02-Jan-2026 12:00 PM,12-Jan-2026 05:00 PM,NA ,NA ,02-Jan-2026 12:00 PM,12-Jan-2026 05:00 PM,13-Jan-2026 01:40 PM,"45,000",No,fixed,,EO,NP ERACH,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SONI VIVAH GHAR SE PASHU ASPATAL KI PULIYA TAK NALA NIRMAN KA KARY,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SONI VIVAH GHAR SE PASHU ASPATAL KI PULIYA TAK NALA NIRMAN KA KARY,Please refer Tender documents. ,NA ,22.0,Civil Works,NALA NIRMAN ,Tender,90.0,90.0,WORK,284302.0,NA ,NA ,NA ,NAGAR PANCHAYAT ERACH,No ,No,AOC
,,,,,,,2.0,5796574.0,MANYA CONSTRUCTION COMPANY,09-Jan-2026 04:27 PM,Accepted-AOC,L1,13-Jan-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,BC - Bankers Cheque,,,2.0,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5799101.0,M/S BALVEER SINGH THEKEDAR,11-Jan-2026 10:55 PM,Rejected-AOC,L3,13-Jan-2026 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
