S.No,Instrument Type,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,RTGS - RTGS Payment,EE UPSCIDCO Prayagraj,236/174/4 Triveni Gas Godown Road new Mehdauri teliyarganj Prayagraj,1,Fee/PreQual/Technical,.pdf,NIT,1.0,Date Corrigendum,Date,,"1,652",EE UPSCIDCO,Fatehpur,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,28-02/EE/FTP/PMAGY/E-Ten/25-26,2025_SCIDC_1070970_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction of PMAGY at Gram Gazipur Khurd Block Hathgaon Distt Fatehpur,Construction of PMAGY at Gram Gazipur Khurd Block Hathgaon Distt Fatehpur,Please refer Tender documents. ,NA ,"16,51,000",Civil Works,NA ,Tender,105.0,90.0,Fatehpur,212601.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road new Mehdauri teliyarganj Prayagraj ,06-Sep-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,"33,500",Yes,fixed,,EE UPSCIDCO,fa,03-Sep-2025 09:00 AM,11-Sep-2025 03:00 PM,03-Sep-2025 09:00 AM,11-Sep-2025 02:00 PM,NA ,NA ,03-Sep-2025 09:00 AM,11-Sep-2025 02:00 PM,24-Sep-2025 04:25 PM,AOC,Technical,td,Surendra Katuyar,24-Sep-2025 04:17 PM,technical_1953936.pdf,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,23-Jan-2026 04:06 PM,finsummary_1953936.pdf (226.77 KB),Finance,fs,Surendra Katuyar,23-Jan-2026 04:04 PM,finance_1953936.pdf,BOQ Comparative Chart,SS Katiyar,Internal,"lAL JI Tiwari , Arvind Tiwari",Surendra Katuyar,24-Sep-2025 04:19 PM,24-Sep-2025 04:25 PM,techsummary_1953936.pdf (401.91 KB),23-Jan-2026,"INR 1,647,037.6",90.0,Surendra Katuyar,23-Jan-2026 04:10 PM,wo.pdf (601.00 KB),Work Order Issue Letter No- 607 dt 28.09.2025,1.0,5522689.0,M/S GANGA ENTERPRISES,INR,"1,647,037.6",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1070970_1,28-02/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Gazipur Khurd Block Hathgaon Distt Fatehpur,1,5524340,HARIOM CONSTRUCTION,09-Sep-2025 08:35 PM,Rejected-AOC,2nd,23-Jan-2026 04:10 PM,AOC
,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5522689,M/S GANGA ENTERPRISES,09-Sep-2025 10:14 AM,Accepted-AOC,1st,23-Jan-2026 04:10 PM,AOC
