Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
590.0,Nil,Nil,No,"Maintenance and Repairing of Type-IV Residence No 11/4 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.10)","Maintenance and Repairing of Type-IV Residence No 11/4 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.10)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,"3,280",No,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,Assistant Engineer IV,LDSC Lucknow.,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,AOC,1,5437032,M/S ASHOKA ENTERPRISES,17-Aug-2025 04:21 PM,Rejected-AOC,L2,02-Jan-2026 01:53 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_10,03/AEIV/2025-26,"Maintenance and Repairing of Type-IV Residence No 11/4 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.10)",1.0,5436921.0,M/S M. K. CONSTRUCTION,INR,"162,734.41",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 12:31 PM,finsummary_1938413.pdf (914.43 KB),Finance,boq Summary,deena nath maurya,26-Aug-2025 12:57 PM,finance_1938413.pdf,BOQ Comparative Chart,Technical,Summary,deena nath maurya,25-Aug-2025 12:27 PM,technical_1938413.pdf,01-Sep-2025,"INR 162,734.41",30.0,deena nath maurya,02-Jan-2026 01:52 PM,agno80.pdf (496.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 05:10 PM,26-Aug-2025 11:00 AM,techsummary_1938413.pdf (914.43 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5436921,M/S M. K. CONSTRUCTION,17-Aug-2025 03:41 PM,Accepted-AOC,L1,02-Jan-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
