Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
21-Nov-2025,"INR 341,614",15.0,PRAMOD KUMAR,19-Jan-2026 02:53 PM,nit6lot13.pdf (11920.00 KB),AOC,Technical,Summary Attached,PRAMOD KUMAR,01-Nov-2025 12:24 PM,technical_1982620.pdf,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,01-Nov-2025 01:15 PM,01-Nov-2025 02:00 PM,techsummary_1982620.pdf (244.71 KB),1.0,5620459.0,M/S KRISHNA PANDEY,INR,"341,614",SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,11-Nov-2025 03:10 PM,finsummary_1982620.pdf (244.71 KB),Finance,Summary Attached,PRAMOD KUMAR,10-Nov-2025 01:56 PM,finance_1982620.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",2025_UPIDC_1082497_13,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-13,1,5618237,m/s Krishnanand Chaubey,18-Oct-2025 09:22 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 03:10 PM,1.0,Change Summary Detail,Change Summary Detail,31-Oct-2025 03:24 PM,Revocationnit06.pdf ,231.46,Technical Opening,AOC,15-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,NA ,NA ,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,01-Nov-2025 02:00 PM,354.0,Nil,Nil,No,EE MCD,E.E Mcd Irrigation Coloney Fatahan Mirzapur,1,Fee/PreQual/Technical,.pdf,Technical Document,1.0,SBI Bank,"10,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",Tender Notice No-06-EE-2025-26,2025_UPIDC_1082497_13,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,NIT-06-EEMCD-2025-26 LOT-13,Ordinary Jungle Clearance and Scraping of Kuda DY. From Km. 0.000 to km. 8.200 LOT-13,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,SONEBHADRA,231216.0,NA ,NA ,NA ,Office of The EE MCD,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5620459,M/S KRISHNA PANDEY,20-Oct-2025 05:42 PM,Accepted-AOC,AOC,19-Jan-2026 02:53 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
