Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EE FWD PRAYAGRAJ,EE FWD PRAYAGRAJ,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",01/EE/2025-26,2025_UPIDC_1088571_15,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,DOC,06-Nov-2025 10:00 AM,17-Nov-2025 10:00 AM,06-Nov-2025 10:00 AM,15-Nov-2025 10:00 AM,NA ,NA ,06-Nov-2025 10:00 AM,15-Nov-2025 10:00 AM,24-Nov-2025 04:00 PM,"2,354",Nil,Nil,No,1.0,Date change,Date,,"15,780",Yes,percentage,2.0%,Nil,Nil,Laying of Geotube 20 mtr length 2.0 mtr dia in 60 mtr length Arail Area in Prayagraj in Magh Mela 2025-26,Laying of Geotube 20 mtr length 2.0 mtr dia in 60 mtr length Arail Area in Prayagraj in Magh Mela 2025-26,Please refer Tender documents. ,NA ,"7,89,000",Civil Works,NA ,Tender,90.0,90.0,MAGH MELA AREA,211006.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,AOC,1.0,5669228.0,M/S PRADEEP SINGH,INR,"370,610",Finance,PRADEEP SINGH,DIGVIJAY NARAIN,09-Jan-2026 09:32 PM,finance_1997463.pdf,BOQ Comparative Chart,D N SHUKLA,Internal,S P CHAUDHARY,DIGVIJAY NARAIN,09-Jan-2026 09:35 PM,finsummary_1997463.pdf (190.28 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",2025_UPIDC_1088571_15,01/EE/2025-26,Laying of Geotube 20 mtr length 2.0 mtr dia in 60 mtr length Arail Area in Prayagraj in Magh Mela 2025-26,1,5673211,M/S DHARMSHEELA CONSTRUCTION,14-Nov-2025 02:48 PM,Rejected-Finance,NOT L1,09-Jan-2026 09:35 PM,09-Jan-2026,"INR 370,610",90.0,DIGVIJAY NARAIN,09-Jan-2026 09:37 PM,15.pdf (190.00 KB),PRADEEP SINGH,Technical,ALL ACCEPTED,DIGVIJAY NARAIN,24-Nov-2025 09:54 AM,technical_1997463.pdf,DN SHUKLA,Internal,S P CHAUDHASRY,DIGVIJAY NARAIN,24-Nov-2025 09:57 AM,24-Nov-2025 04:00 PM,techsummary_1997463.pdf (306.27 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5669228,M/S PRADEEP SINGH,12-Nov-2025 11:31 AM,Accepted-AOC,L1,09-Jan-2026 09:37 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5670502,R.P. SINGH,12-Nov-2025 05:39 PM,Rejected-Finance,NOT L1,09-Jan-2026 09:35 PM,,,,,,,,,,,,,,,,,,,,AOC
