EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"80,000",No,fixed,,EO,NP ERACH,EXECUTIVE OFFICER,NP ERACH,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,NAGAR PANCHAYAT ERACH KE MOHALLA BHIMNAGAR ME AMAR BARAR KE MAKAN SE AMBEDKAR DHARMSHALA TAK CC ROAD OR NALI NIRMAN KA KARY,NAGAR PANCHAYAT ERACH KE MOHALLA BHIMNAGAR ME AMAR BARAR KE MAKAN SE AMBEDKAR DHARMSHALA TAK CC ROAD OR NALI NIRMAN KA KARY,Please refer Tender documents. ,NA ,39.0,Civil Works,NA ,Tender,90.0,90.0,WORK,284302.0,NA ,NA ,NA ,NAGAR PANCHAYAT ERACH,No ,No,1,DD - Demand Draft,06-Jan-2026 12:00 PM,17-Jan-2026 12:00 PM,06-Jan-2026 12:00 PM,16-Jan-2026 05:00 PM,NA ,NA ,06-Jan-2026 12:00 PM,16-Jan-2026 05:00 PM,17-Jan-2026 02:30 PM,"5,000",EO,NP ERACH,No,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,172/ptdeendayal/2025-26/1,2026_DOLBU_1103858_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,executive officer,Internal,executive officer,Ajay Kumar Yadav,17-Jan-2026 02:17 PM,17-Jan-2026 02:30 PM,techsummary_2036085.pdf (1307.39 KB),Finance,admitted,Ajay Kumar Yadav,17-Jan-2026 03:01 PM,finance_2036085.pdf,BOQ Comparative Chart,executive officer,Internal,Executive officer,Ajay Kumar Yadav,17-Jan-2026 04:04 PM,finsummary_2036085.pdf (722.02 KB),Technical,admitted,Dharmendra Kumar,17-Jan-2026 02:07 PM,technical_2036085.pdf,1.0,5809514.0,MANJU ENTERPRISES,INR,"3,370,105.95",Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,2026_DOLBU_1103858_1,172/ptdeendayal/2025-26/1,NAGAR PANCHAYAT ERACH KE MOHALLA BHIMNAGAR ME AMAR BARAR KE MAKAN SE AMBEDKAR DHARMSHALA TAK CC ROAD OR NALI NIRMAN KA KARY,1.0,5809514.0,MANJU ENTERPRISES,16-Jan-2026 03:14 PM,Accepted-AOC,L1,17-Jan-2026 04:29 PM,17-Jan-2026,"INR 3,387,041.16",90.0,Ajay Kumar Yadav,17-Jan-2026 04:29 PM,AMAE.pdf (722.00 KB),WORK ORDER,AOC
,,,,,,,,2.0,Finance,.xls,FINCANCIAL,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5804056.0,MANYA CONSTRUCTION COMPANY,14-Jan-2026 04:14 PM,Rejected-AOC,L2,17-Jan-2026 04:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5806528.0,M/S BALVEER SINGH THEKEDAR,16-Jan-2026 01:18 PM,Rejected-AOC,L3,17-Jan-2026 04:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
