Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
30-Jan-2026,"INR 522,718",90.0,Vinod Kumar Kardam,30-Jan-2026 01:11 PM,aoc.pdf (528.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Kabul baithak to Jaikaran house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",1.0,5801688.0,sachin kumar,INR,"522,718",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1104945_1,123/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Kabul baithak to Jaikaran house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",1,5802585,ANKIT KUMAR CONTRACTOR,13-Jan-2026 09:31 PM,Rejected-Finance,Being L2,30-Jan-2026 01:09 PM,Finance,Financial Evaluation Summary,Vinod Kumar Kardam,30-Jan-2026 01:07 PM,finance_2038691.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,15-Jan-2026 04:47 PM,15-Jan-2026 05:00 PM,techsummary_2038691.pdf (344.47 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,15-Jan-2026 04:46 PM,technical_2038691.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,30-Jan-2026 01:09 PM,finsummary_2038691.pdf (344.47 KB),AOC,"10,500",No,fixed,,UPSCIDCO,SAHARANPUR,1.0,RTGS - RTGS Payment,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,123/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1104945_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDCO,SAHARANPUR,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Kabul baithak to Jaikaran house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Kabul baithak to Jaikaran house at Vill Mundikhedi Block Rampur Maniharan, District- Saharanpur",Please refer Tender documents. ,NA ,"5,22,823",Civil Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,09-Jan-2026 12:00 PM,15-Jan-2026 12:00 PM,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,NA ,NA ,09-Jan-2026 12:00 PM,15-Jan-2026 11:00 AM,15-Jan-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,2,5801688,sachin kumar,13-Jan-2026 05:23 PM,Accepted-AOC,Being L1,30-Jan-2026 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
