Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,27-Aug-2025 11:52 AM,28-Aug-2025 10:00 AM,techsummary_1938472.pdf (914.43 KB),29-Aug-2025,"INR 152,202.4",30.0,deena nath maurya,02-Jan-2026 12:46 PM,agno70.pdf (553.00 KB),AOC,Technical,Summary,deena nath maurya,27-Aug-2025 11:05 AM,technical_1938472.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 12:53 PM,finsummary_1938472.pdf (914.43 KB),Finance,summary,deena nath maurya,28-Aug-2025 10:36 AM,finance_1938472.pdf,BOQ Comparative Chart,1.0,5441586.0,BHARAT TRADERS,INR,"152,202.4",1,5441586,BHARAT TRADERS,17-Aug-2025 02:37 PM,Accepted-AOC,L1,02-Jan-2026 12:46 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_20,03/AEIV/2025-26,"Painting work in Room no- 201,202, 203 and 204 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.20)",AOC,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,28-Aug-2025 10:00 AM,"Painting work in Room no- 201,202, 203 and 204 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.20)","Painting work in Room no- 201,202, 203 and 204 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.20)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,Assistant Engineer IV,LDSC Lucknow.,"3,380",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5447565,M/S Divyansh Traders,18-Aug-2025 11:12 AM,Rejected-AOC,L2,02-Jan-2026 12:46 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5444298,M/s Santosh Kumar Shrivastava,17-Aug-2025 06:18 PM,Rejected-AOC,L3,02-Jan-2026 12:46 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
