Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Committee,Internal,Committee,BHARAM PAL SINGH,04-Nov-2025 01:46 PM,04-Nov-2025 03:00 PM,techsummary_1950332.pdf (332.68 KB),Technical,EVALUATION,BHARAM PAL SINGH,04-Nov-2025 01:44 PM,,01-Dec-2025,"INR 10,153,566.68",180.0,VIKAS KUMAR,05-Jan-2026 01:20 PM,aoc408_24.pdf (985.00 KB),AOC,1.0,5521582.0,ARVIK ENTERPRISES,08-Sep-2025 03:51 PM,Accepted-AOC,L1,05-Jan-2026 01:21 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1068568_24,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,"Construction of boundary wall for 2nos community centre of resetellement and rehabilitation area of village abadi in Jewar banger,YEIDA WC-04",1.0,5521582.0,ARVIK ENTERPRISES,INR,"10,153,566.68",Finance,EVALUATION,VIKAS KUMAR,01-Dec-2025 01:08 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,01-Dec-2025 04:35 PM,finsummary_1950332.pdf (1146.79 KB),AOC,27-Aug-2025 06:55 PM,10-Sep-2025 11:00 AM,27-Aug-2025 06:55 PM,08-Sep-2025 05:00 PM,NA ,NA ,27-Aug-2025 06:55 PM,08-Sep-2025 05:00 PM,04-Nov-2025 03:00 PM,"2,595",Nil,Nil,No,"Construction of boundary wall for 2nos community centre of resetellement and rehabilitation area of village abadi in Jewar banger,YEIDA WC-04","Construction of boundary wall for 2nos community centre of resetellement and rehabilitation area of village abadi in Jewar banger,YEIDA WC-04",Please refer Tender documents. ,NA ,"1,41,32,797",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,SBI Bank,"2,82,700",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,2025_YEIDA_1068568_24,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
,,,,,,,,,,,,,,,,,,,2.0,5520683.0,M/S HANUMAT BUILDERS,08-Sep-2025 10:54 AM,Rejected-Finance,L3,01-Dec-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5519785.0,M/S P.R. CONSTRUCTION,08-Sep-2025 11:54 AM,Rejected-Finance,L2,01-Dec-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,AOC
