Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
16-Jan-2026,"INR 10,439,117.13",365.0,SATISH KUMAR,16-Jan-2026 07:05 PM,347PDSTP.pdf (454.00 KB),Financial bid is Accepted at the price of Rs. 10439117.13 by the Employer.,1.0,5798867.0,M/s Om Shubh Construction,INR,"10,439,117.13","Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",2026_CEUCZ_1103957_1,7125/352C/E.TENDER/STP-LMP/25 Dt. 24.12.2025,Construction of 1X6x3 Box Culvert in Place of Damaged Hume Pipe Culvert at Tambaur Mahmoodabad Road (MDR-79C) in Km-38,1,5796693,M/S BALAJI CONSTRUCTION,10-Jan-2026 10:33 AM,Rejected-Finance,Due to L2 Rate,16-Jan-2026 06:58 PM,Finance,Financial Evaluation Admitted by Committee,SATISH KUMAR,16-Jan-2026 06:52 PM,,BOQ Comparative Chart,Satish Kumar SE,Internal,Satish Kumar SE Mithlesh Kumar Verma EE B.S. Singh EE,SATISH KUMAR,16-Jan-2026 06:29 PM,16-Jan-2026 06:35 PM,techsummary_2036301.pdf (454.44 KB),Technical,Technical bid accepted by Committee,SATISH KUMAR,16-Jan-2026 05:59 PM,technical_2036301.pdf,Satish Kumar SE,Internal,Satish Kumar SE Mithlesh Kumar Verma EE B.S. Singh EE,SATISH KUMAR,16-Jan-2026 06:58 PM,finsummary_2036301.pdf (454.45 KB),AOC,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",7125/352C/E.TENDER/STP-LMP/25 Dt. 24.12.2025,2026_CEUCZ_1103957_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,715",Nil,Nil,No,S.E.Sitapur/Kheri Circle PWD Sitapur,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"7,10,000",Yes,fixed,,Nil,Nil,05-Jan-2026 03:30 PM,12-Jan-2026 12:30 PM,05-Jan-2026 03:30 PM,12-Jan-2026 12:00 PM,NA ,NA ,05-Jan-2026 03:30 PM,12-Jan-2026 12:00 PM,16-Jan-2026 06:35 PM,Construction of 1X6x3 Box Culvert in Place of Damaged Hume Pipe Culvert at Tambaur Mahmoodabad Road (MDR-79C) in Km-38,Construction of 1X6x3 Box Culvert in Place of Damaged Hume Pipe Culvert at Tambaur Mahmoodabad Road (MDR-79C) in Km-38,Please refer Tender documents. ,NA ,,Civil Works - Bridges,NA ,Tender,90.0,365.0,SITAPUR,261001.0,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur ,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur ,09-Jan-2026 12:00 PM ,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5798867,M/s Om Shubh Construction,11-Jan-2026 08:52 PM,Accepted-AOC,Financial bid is Accepted at the price of Rs. 10439117.13 by the Employer.,16-Jan-2026 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
