S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",10-Oct-2025 09:00 AM,16-Oct-2025 03:30 PM,10-Oct-2025 09:00 AM,16-Oct-2025 03:00 PM,NA ,NA ,10-Oct-2025 10:00 AM,16-Oct-2025 03:00 PM,01-Nov-2025 01:00 PM,Earthwork in restoration of Bhatpar Dy. between Km 0.000 to Km 2.430 and Km 3.550 to Km 6.450,Earthwork in restoration of Bhatpar Dy. between Km 0.000 to Km 2.430 and Km 3.550 to Km 6.450,Please refer Tender documents. ,NA ,"1,23,47,000",Civil Works,NA ,Tender,90.0,120.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"2,47,000",No,fixed,,Nil,Nil,"3,457",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",03/S.E/2025-26,2025_UPIDC_1081523_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,30-Oct-2025 12:41 PM,01-Nov-2025 01:00 PM,techsummary_1979891.pdf (144.54 KB),Finance,Admitted,Ramesh Prasad,04-Nov-2025 12:44 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,04-Nov-2025 12:49 PM,finsummary_1979891.pdf (390.00 KB),Technical,Admitted,Ramesh Prasad,30-Oct-2025 12:33 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2025_UPIDC_1081523_1,03/S.E/2025-26,Earthwork in restoration of Bhatpar Dy. between Km 0.000 to Km 2.430 and Km 3.550 to Km 6.450,1.0,5607848.0,m/s ankur and brothers,INR,"10,926,705.49",1,5610594,AKANKSHA ASSOCIATES,16-Oct-2025 10:59 AM,Rejected-Finance,L2,04-Nov-2025 12:49 PM,01-Dec-2025,"INR 10,926,705.49",120.0,Ramesh Prasad,08-Jan-2026 11:20 AM,AOC_4.pdf (409.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5612391,ARVIND KUMAR SINGH,16-Oct-2025 02:38 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5612766,Mohammad Abdulla,16-Oct-2025 02:33 PM,Rejected-Finance,L3,04-Nov-2025 12:49 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5607848,m/s ankur and brothers,15-Oct-2025 05:34 PM,Accepted-AOC,L1,08-Jan-2026 11:21 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5612266,M/S NAND ENTERPRISES,16-Oct-2025 01:30 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5612736,M/S PRABHAT TRADERS,16-Oct-2025 01:25 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:41 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5610837,M/S SHUKLA ASSOCIATES,15-Oct-2025 06:31 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:41 PM,,,,,,,,AOC
