S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,5497198.0,ACURATE CONTRACTOR,INR,"350,113.55","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",2025_UPIDC_1063127_3,02/EE/2025-26,Widening of VRB at Km. 10.205 of Katra Dy.,1,5497198,ACURATE CONTRACTOR,26-Aug-2025 10:22 AM,Accepted-AOC,AOC,21-Jan-2026 03:53 PM,03-Nov-2025,"INR 350,113.55",90.0,SUNIL KUMAR BHASKAR,21-Jan-2026 03:53 PM,VRB.pdf (837.00 KB),AOC,SUNIL KUMAR BHASKAR,Internal,Devendra Kumar Sahai E.E,SUNIL KUMAR BHASKAR,18-Sep-2025 06:20 PM,22-Sep-2025 12:30 PM,techsummary_1945739.pdf (93.46 KB),Finance,Financial bid open,SUNIL KUMAR BHASKAR,30-Sep-2025 03:07 PM,,BOQ Comparative Chart,SUNIL KUMAR BHASKAR,Internal,Devendra Kumar Sahai E.E,SUNIL KUMAR BHASKAR,30-Sep-2025 04:35 PM,finsummary_1945739.pdf (62.81 KB),Technical,TECHBID,SUNIL KUMAR BHASKAR,30-Aug-2025 01:37 PM,,AOC,667.0,Nil,Nil,No,1.0,SBI Bank,20-Aug-2025 04:30 PM,26-Aug-2025 11:00 AM,20-Aug-2025 04:30 PM,26-Aug-2025 10:30 AM,NA ,NA ,20-Aug-2025 04:30 PM,26-Aug-2025 10:30 AM,22-Sep-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",02/EE/2025-26,2025_UPIDC_1063127_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"9,000",Yes,fixed,,Nil,Nil,EXECUTIVE ENGNINEER,SHARDA CANAL DIVISION SHAHJAHANPUR,Widening of VRB at Km. 10.205 of Katra Dy.,Widening of VRB at Km. 10.205 of Katra Dy.,02/EE/2025-26 ,NA ,"4,18,000",Civil Works - Bridges,NA ,Tender,90.0,NA ,SHAHJAHANPUR,242001.0,NA ,NA ,NA ,OFFICE SHARDA CANAL DIVISION SHAHJAHANPUR,No ,No,AOC
,,,,,,,,,2,5467614,M/S G.S. CONSTRUCTION,21-Aug-2025 07:40 AM,Rejected-Finance,Highest Rate Rejected,30-Sep-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5491177,PANACEA TECHNOLOGY,25-Aug-2025 01:19 PM,Rejected-Finance,Highest Rate Rejected,30-Sep-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5467696,ram lakhan contractor and supplier,21-Aug-2025 08:43 AM,Rejected-Technical,Rejected,18-Sep-2025 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
