Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,172/ptdeendayal/2025-26/6,2026_DOLBU_1103966_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,EXECUTIVE OFFICER,NP ERACH,1,DD - Demand Draft,NAGAR PANCHAYAT ERACH KE MOHALLA RAMGANJ ME SANKAT MOCHAN MANDIR PRANGAN ME CC ROAD OR PITCHING NIRMAN KARY,NAGAR PANCHAYAT ERACH KE MOHALLA RAMGANJ ME SANKAT MOCHAN MANDIR PRANGAN ME CC ROAD OR PITCHING NIRMAN KARY,Please refer Tender documents. ,NA ,39.0,Repair and Maintenance Services,CC ROAD ,Tender,90.0,90.0,WORK,284302.0,NA ,NA ,NA ,NAGAR PANCHAYAT ERACH,No ,No,"5,000",EO,NP ERACH,No,06-Jan-2026 12:00 PM,17-Jan-2026 12:00 PM,06-Jan-2026 12:00 PM,16-Jan-2026 05:00 PM,NA ,NA ,06-Jan-2026 12:00 PM,16-Jan-2026 05:00 PM,17-Jan-2026 02:40 PM,"80,000",No,fixed,,EO,NP ERACH,AOC,Technical,admitted,Dharmendra Kumar,17-Jan-2026 02:12 PM,technical_2036318.pdf,executive officer,Internal,EXECUTIVE OFFICER,Ajay Kumar Yadav,17-Jan-2026 04:18 PM,finsummary_2036318.pdf (708.86 KB),Finance,Admitted,Ajay Kumar Yadav,17-Jan-2026 03:16 PM,finance_2036318.pdf,BOQ Comparative Chart,executive officer,Internal,Executive officer,Ajay Kumar Yadav,17-Jan-2026 02:37 PM,17-Jan-2026 02:40 PM,techsummary_2036318.pdf (1307.39 KB),17-Jan-2026,"INR 3,349,338.3",90.0,Ajay Kumar Yadav,17-Jan-2026 05:10 PM,sankat.pdf (709.00 KB),WORK ORDER,1.0,5809673.0,MANJU ENTERPRISES,16-Jan-2026 04:16 PM,Rejected-AOC,L2,17-Jan-2026 05:10 PM,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,2026_DOLBU_1103966_1,172/ptdeendayal/2025-26/6,NAGAR PANCHAYAT ERACH KE MOHALLA RAMGANJ ME SANKAT MOCHAN MANDIR PRANGAN ME CC ROAD OR PITCHING NIRMAN KARY,1.0,5804223.0,MANYA CONSTRUCTION COMPANY,INR,"3,329,242.27",AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCE,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5804223.0,MANYA CONSTRUCTION COMPANY,14-Jan-2026 04:48 PM,Accepted-AOC,L1,17-Jan-2026 05:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5809355.0,M/S BALVEER SINGH THEKEDAR,16-Jan-2026 02:33 PM,Rejected-AOC,L3,17-Jan-2026 05:10 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
