Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
23-Jan-2026,"INR 842,119.71",90.0,Narendra chaudhary,23-Jan-2026 01:15 PM,Maku004.pdf (825.00 KB),l1,Technical,Susmary,Narendra chaudhary,02-Jan-2026 12:45 PM,technical_2024966.pdf,Er Narendra Chaudhary,Internal,,Narendra chaudhary,02-Jan-2026 01:00 PM,02-Jan-2026 01:05 PM,techsummary_2024966.pdf (540.56 KB),1.0,5756187.0,Rishi Prakash jaiswal,INR,"842,119.71",Er Narendra Chaudhary,Internal,,Narendra chaudhary,23-Jan-2026 01:08 PM,finsummary_2024966.pdf (825.01 KB),Finance,Summary,Narendra chaudhary,23-Jan-2026 01:01 PM,finance_2024966.pdf,BOQ Comparative Chart,1,5758360,M/S DIPTI KATIYAR,20-Dec-2025 08:39 PM,Rejected-AOC,l2,23-Jan-2026 01:15 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1099103_18,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Nawabganj ke Gram Chilula me Maku Lodh ke Ghar se Visram Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,AOC,Vikash Khand Nawabganj ke Gram Chilula me Maku Lodh ke Ghar se Visram Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,Vikash Khand Nawabganj ke Gram Chilula me Maku Lodh ke Ghar se Visram Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,Plz Refe Doc ,Na ,"8,42,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"16,900",Yes,fixed,,Nil,Nil,100.0,Nil,Nil,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,1613/red/tender/Unnao/25-26 Dt-18-12-2025,2025_REDUP_1099103_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Dec-2025 05:00 PM,22-Dec-2025 12:30 PM,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,NA ,NA ,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,02-Jan-2026 01:05 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5756187,Rishi Prakash jaiswal,19-Dec-2025 09:08 PM,Accepted-AOC,l1,23-Jan-2026 01:15 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
