Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
26-Nov-2025,"INR 1,227,920",30.0,RAM SHANKAR RAJPUT,12-Jan-2026 02:47 PM,01.pdf (534.00 KB),AOC,1.0,5588745.0,M/s H.A.G. Builder Pro Wasim Ahamad,INR,"1,227,920","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||SDD, mirzapur",2025_UPIDC_1078040_1,NIT No. 02/EE/2025-26,LOT-01,1,5588745,M/s H.A.G. Builder Pro Wasim Ahamad,07-Oct-2025 04:56 PM,Accepted-AOC,Being L1,12-Jan-2026 02:47 PM,Technical,Checklist,RAM SHANKAR RAJPUT,27-Oct-2025 12:00 PM,technical_1970418.pdf,Ramshankar Rajput EE Sirsi,Internal,Ramshankar Rajput EE Sirsi Pramod Kumar EE MCD Sanjay Kumar DA Sirsi,RAM SHANKAR RAJPUT,01-Nov-2025 01:41 PM,finsummary_1970418.pdf (1198.81 KB),Finance,Comp,RAM SHANKAR RAJPUT,31-Oct-2025 05:30 PM,finance_1970418.pdf,BOQ Comparative Chart,Ramshankar Rajput EE Sirsi,Internal,Ramshankar Rajput EE Sirsi Pramod Kumar EE MCD Sanjay Kumar DA Sirsi,RAM SHANKAR RAJPUT,27-Oct-2025 02:34 PM,27-Oct-2025 03:30 PM,techsummary_1970418.pdf (1198.81 KB),AOC,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,EE,"OFFICE OF EXECUTIVE ENGINEER SIRSI DAM DIVISION IRRIGATION COLONY, FATAHAN, MIRZAPUR",1.0,SBI Bank,29-Sep-2025 12:00 PM,08-Oct-2025 11:00 AM,29-Sep-2025 01:00 PM,07-Oct-2025 05:00 PM,NA ,NA ,29-Sep-2025 01:00 PM,07-Oct-2025 05:00 PM,27-Oct-2025 03:30 PM,"43,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||SDD, mirzapur",NIT No. 02/EE/2025-26,2025_UPIDC_1078040_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,LOT-01,Renovation of service road of Upraudh Dy. between Km. 1.400 to 2.800.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Mirzapur,231001.0,NA ,NA ,NA ,Mirzapur,No ,No,AOC
,,,,,,,,,,,,,,,,2,5590843,M/S SANTOSH KUMAR YADAV,07-Oct-2025 04:56 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5589934,MS VIJAY KUMAR SINGH,07-Oct-2025 03:23 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5590217,M/S VINOD KUMAR PANDEY,07-Oct-2025 03:36 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5588500,SANTOSH KUMAR,06-Oct-2025 10:26 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5588579,SHAILENDRA KUMAR MISHRA,06-Oct-2025 11:12 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,5582751,VISHNU SINGH,07-Oct-2025 04:09 PM,Rejected-Finance,NOT BEING L1,01-Nov-2025 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
