Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,E-1 SHEET,34-12 F-Y 2025-26 Mai Vishesh marmmat ke antargat Bheekanpur hakeempur marg aniyari marg ki marmmat evam sudhar ka kariye,34-12 F-Y 2025-26 Mai Vishesh marmmat ke antargat Bheekanpur hakeempur marg aniyari marg ki marmmat evam sudhar ka kariye,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,MORADABAD,244001.0,NA ,NA ,NA ,EE PD PWD MBD,No ,No,"98,000",Yes,fixed,,Nil,Nil,EE PD PWD MBD,EE PD PWD MBD,766.0,Nil,Nil,No,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,34/E-NIVIDA2025-26 DATE 08-01-2025,2026_CEMBD_1106788_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,17-Jan-2026 09:00 AM,22-Jan-2026 12:30 PM,17-Jan-2026 09:00 AM,22-Jan-2026 12:00 PM,NA ,NA ,17-Jan-2026 09:00 AM,22-Jan-2026 12:00 PM,27-Jan-2026 05:25 PM,AOC,1.0,5818474.0,RIDDHI CONSTRUCTION AND SUPPLIER,INR,"804,426.04",SE MBD CIRCLE PWD MBD,Internal,EE PD PWD MBD EE PD PWD SAMBHAL,Kuladip Sant,31-Jan-2026 05:00 PM,finsummary_2042181.pdf (414.64 KB),Finance,FINANCIAL SUMMARY,Kuladip Sant,27-Jan-2026 06:24 PM,,BOQ Comparative Chart,Chief Engineer Moradabad Zone PWD Moradabad UP||MORADABAD CIRCLE PWD MORADABAD||PROVINCIAL DIVISION PWD MORADABAD,2026_CEMBD_1106788_12,34/E-NIVIDA2025-26 DATE 08-01-2025,34-12 F-Y 2025-26 Mai Vishesh marmmat ke antargat Bheekanpur hakeempur marg aniyari marg ki marmmat evam sudhar ka kariye,1,5817404,Dream Builders,21-Jan-2026 06:04 PM,Rejected-Finance,HIGHER RATE,31-Jan-2026 05:00 PM,SE MBD CIRCLE PWD MBD,Internal,ee pd pwd mbd ee pd pwd sambhal,Kuladip Sant,27-Jan-2026 05:24 PM,27-Jan-2026 05:25 PM,techsummary_2042181.pdf (610.77 KB),31-Jan-2026,"INR 804,426.04",60.0,Kuladip Sant,31-Jan-2026 05:03 PM,1.pdf (180.00 KB),AOC FOR L-1,Technical,TECHNCIAL SUMMARY,Kuladip Sant,22-Jan-2026 02:07 PM,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5818441,N V INDUSTRIES,22-Jan-2026 10:16 AM,Rejected-Finance,HIGHER RATE,31-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5818474,RIDDHI CONSTRUCTION AND SUPPLIER,22-Jan-2026 10:48 AM,Accepted-AOC,AOC FOR L-1,31-Jan-2026 05:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5817815,SANJEEV KUMAR THEKEDAR,21-Jan-2026 06:02 PM,Rejected-Finance,HIGHER RATE,31-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5818176,S S CONSTRUCTION,21-Jan-2026 07:40 PM,Rejected-Finance,HIGHER RATE,31-Jan-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,AOC
