Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_39,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,1.0,SBI Bank,Earth Work in Silt Clearance/Scraping of Sherpur Mr. from Km. 0.000 to Km. 5.400,Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,50,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,e-Document,89.0,Nil,Nil,No,"15,000",Yes,fixed,,Nil,Nil,13-Nov-2025 10:00 AM,19-Nov-2025 10:30 AM,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,NA ,NA ,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,21-Nov-2025 09:00 AM,AOC,1,5684531,ANIL KUMAR YADAV,18-Nov-2025 03:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Nov-2025 11:43 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_39,04/AE-IV/2025-26,Earth Work in Silt Clearance/Scraping of Sherpur Mr. from Km. 0.000 to Km. 5.400,1.0,5685347.0,M/s. S. BROTHERS CONSTRUCTION,INR,"94,410.4",Finance,all Admitted,Vinay Kumar Singh,20-Dec-2025 08:02 PM,,BOQ Comparative Chart,V.K. Singh,Internal,,Vinay Kumar Singh,23-Dec-2025 08:56 PM,finsummary_2001774.pdf (372.80 KB),Technical,1 Not Admitted and 4 Admitted,Vinay Kumar Singh,20-Nov-2025 11:43 PM,,23-Dec-2025,"INR 150,000",15.0,Vinay Kumar Singh,02-Jan-2026 05:58 PM,Accepted.pdf (20.00 KB),V.K. SINGH,Internal,,Vinay Kumar Singh,21-Nov-2025 12:28 AM,21-Nov-2025 09:00 AM,techsummary_2001774.pdf (979.40 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC,2,5681859,KHUDDI RAM,16-Nov-2025 11:49 PM,Rejected-Finance,L4,23-Dec-2025 08:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5684779,Ms LAL BAHADUR YADAV THIKEDAR,18-Nov-2025 10:42 AM,Rejected-Finance,L3,23-Dec-2025 08:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5685347,M/s. S. BROTHERS CONSTRUCTION,18-Nov-2025 02:11 PM,Accepted-AOC,L1,02-Jan-2026 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5685269,M/S SHRI RAM SINGH,18-Nov-2025 01:22 PM,Rejected-Finance,L2,23-Dec-2025 08:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
