S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5753620.0,M/S Raman Singh Tomar,18-Dec-2025 08:14 AM,Rejected-Finance,L2,30-Jan-2026 02:11 PM,1.0,5753665.0,M/s Shikha Builders,INR,"1,677,822.35",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2025_REDUP_1098317_8,1195/red/tndr/25-26dt12-11-25,10- Gram Ladhwadi Mai Sudhir Putra Bhagwan Singh kay Makan Say Rampal Putra Nahar Singh Kay Makan tak CC Sadak Nirman .,30-Jan-2026,"INR 1,677,822.35",90.0,Punam Yadav,30-Jan-2026 02:15 PM,ladhwadibond.pdf (209.00 KB),EE,EE,Internal,EE,Punam Yadav,22-Dec-2025 01:40 PM,29-Dec-2025 12:00 PM,techsummary_2022984.pdf (352.98 KB),Finance,EE,Punam Yadav,29-Dec-2025 04:11 PM,,BOQ Comparative Chart,EE,Internal,EE,Punam Yadav,30-Jan-2026 02:11 PM,finsummary_2022984.pdf (296.91 KB),Technical,ee,Punam Yadav,19-Dec-2025 10:30 AM,,AOC,"33,600",Yes,fixed,,Nil,Nil,1.0,SBI Bank,12-Dec-2025 10:00 AM,18-Dec-2025 04:00 PM,12-Dec-2025 10:00 AM,18-Dec-2025 12:00 PM,NA ,NA ,12-Dec-2025 10:00 AM,18-Dec-2025 12:00 PM,29-Dec-2025 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1195/red/tndr/25-26dt12-11-25,2025_REDUP_1098317_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"EE,AE,DAO",EE RED BAGHPAT,854.0,Nil,Nil,No,10- Gram Ladhwadi Mai Sudhir Putra Bhagwan Singh kay Makan Say Rampal Putra Nahar Singh Kay Makan tak CC Sadak Nirman .,10- Gram Ladhwadi Mai Sudhir Putra Bhagwan Singh kay Makan Say Rampal Putra Nahar Singh Kay Makan tak CC Sadak Nirman .,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,EE RED BAGHPAT,250609.0,NA ,NA ,NA ,EE RED BAGHPAT,No ,No,1.0,Fee/PreQual/Technical,.pdf,EMD,AOC
2.0,5753665.0,M/s Shikha Builders,18-Dec-2025 07:29 AM,Accepted-AOC,L1,30-Jan-2026 02:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
