Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"2,500",No,fixed,,EO,NP ERACH,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SANKAT MOCHAN MANDIR SE JUNGLE KI OR NALA NIRMAN KARY,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SANKAT MOCHAN MANDIR SE JUNGLE KI OR NALA NIRMAN KARY,Please refer Tender documents. ,NA ,16.0,Civil Works,NALA NIRMAN ,Tender,90.0,90.0,WORK,284302.0,NA ,NA ,NA ,NAGAR PANCHAYAT ERACH,No ,No,1,DD - Demand Draft,EXECUTIVE OFFICER,NAGAR PANCHAYAT ERACH,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,172/nala nirman/2025-26/1,2026_DOLBU_1103452_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"35,000",EO,NP ERACH,No,02-Jan-2026 12:00 PM,13-Jan-2026 09:00 AM,02-Jan-2026 12:00 PM,12-Jan-2026 05:00 PM,NA ,NA ,02-Jan-2026 12:00 PM,12-Jan-2026 05:00 PM,13-Jan-2026 01:30 PM,AOC,Finance,admitted,Ajay Kumar Yadav,13-Jan-2026 01:57 PM,finance_2034883.pdf,BOQ Comparative Chart,executive officer,Internal,executive officer,Ajay Kumar Yadav,13-Jan-2026 01:26 PM,13-Jan-2026 01:30 PM,techsummary_2034883.pdf (398.29 KB),Technical,admitted,Dharmendra Kumar,13-Jan-2026 01:13 PM,technical_2034883.pdf,executive officer,Internal,EXECUTIVE OFFICER,Ajay Kumar Yadav,13-Jan-2026 02:31 PM,finsummary_2034883.pdf (744.19 KB),13-Jan-2026,"INR 1,611,000",90.0,Ajay Kumar Yadav,13-Jan-2026 03:05 PM,sankatmochan.pdf (744.00 KB),WORK ORDER,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,2026_DOLBU_1103452_1,172/nala nirman/2025-26/1,NAGAR PANCHAYAT ERACH KE MUHALLA RAMGANJ ME SANKAT MOCHAN MANDIR SE JUNGLE KI OR NALA NIRMAN KARY,1.0,5796496.0,MANYA CONSTRUCTION COMPANY,INR,"1,356,948.66",1.0,5797816.0,MANJU ENTERPRISES,10-Jan-2026 09:50 PM,Rejected-AOC,L2,13-Jan-2026 03:06 PM,AOC
2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5796496.0,MANYA CONSTRUCTION COMPANY,09-Jan-2026 03:24 PM,Accepted-AOC,L1,13-Jan-2026 03:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5799025.0,M/S BALVEER SINGH THEKEDAR,11-Jan-2026 10:06 PM,Rejected-AOC,L3,13-Jan-2026 03:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
