S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5796776,AMRISH KUMAR PATEL CONTRACTOR,10-Jan-2026 01:18 AM,Rejected-Finance,L4,20-Jan-2026 07:22 PM,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,2026_CEMBD_1103767_2,3008/E-Tender/25-26 Date 26.12.2025,Painting and Maintenance work of Industrial Sections of Government Press Rampur,1.0,5796345.0,M/S GANGWAR ELECTRICALS,INR,"695,786.85",20-Jan-2026,"INR 695,786.85",60.0,Gaurav Singh,29-Jan-2026 12:20 PM,GOVTPRESS2.pdf (306.00 KB),L1,SE RAMPUR CIRCLE PWD RAMPUR,Internal,EE CD PWD RAMPUR EE PD PWD RAMPUR,Gaurav Singh,20-Jan-2026 07:22 PM,finsummary_2035705.pdf (197.02 KB),Technical,Technical Bids of all contractors are downloaded successfully.,Krishan Vir,12-Jan-2026 02:19 PM,technical_2035705.pdf,SE RAMPUR CIRCLE PWD RAMPUR,Internal,EE CD PWD RAMPUR EE PD PWD RAMPUR,Gaurav Singh,16-Jan-2026 04:30 PM,16-Jan-2026 05:00 PM,techsummary_2035705.pdf (327.69 KB),Finance,Financial Bids of all contractors are downloaded successfully.,Krishan Vir,16-Jan-2026 07:15 PM,finance_2035705.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,Chief Engineer Moradabad Zone PWD Moradabad UP||RAMPUR CIRCLE PWD RAMPUR||CONSTRUCTION DIVISION PWD RAMPUR,3008/E-Tender/25-26 Date 26.12.2025,2026_CEMBD_1103767_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,EE CD PWD RAMPUR,Office of EE CD PWD RAMPUR,Painting and Maintenance work of Industrial Sections of Government Press Rampur,Painting and Maintenance work of Industrial Sections of Government Press Rampur,"As per NIT, T-1, Prahari ",NA ,"9,36,000",Civil Works - Buildings,NA ,Tender,90.0,NA ,RAMPUR,244901.0,NA ,NA ,NA ,Office of SE Rampur Circle PWD Rampur,No ,No,"94,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,E-1 Sheet from Prahari,05-Jan-2026 10:00 AM,10-Jan-2026 12:30 PM,05-Jan-2026 10:00 AM,10-Jan-2026 12:00 PM,NA ,NA ,05-Jan-2026 10:00 AM,10-Jan-2026 12:00 PM,16-Jan-2026 05:00 PM,AOC
2,5796762,M/S ANIKET CONTRACTOR,09-Jan-2026 07:32 PM,Rejected-Finance,L5,20-Jan-2026 07:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC
3,5795780,M/S BRIJLAL CONSTRUCTION COMPANY,09-Jan-2026 09:19 PM,Rejected-AOC,L2,29-Jan-2026 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5796345,M/S GANGWAR ELECTRICALS,10-Jan-2026 10:03 AM,Accepted-AOC,L1,29-Jan-2026 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5792213,MS MOHAMMAD USMAN CONTRACTOR,06-Jan-2026 04:32 PM,Rejected-Finance,L3,20-Jan-2026 07:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
