Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Committee,Internal,Committee,VIKAS KUMAR,02-Sep-2025 11:31 AM,02-Sep-2025 01:00 PM,techsummary_1914650.pdf (8391.34 KB),Technical,EVALUATION,VIKAS KUMAR,02-Sep-2025 11:25 AM,,24-Sep-2025,"INR 11,858,940.3",365.0,VIKAS KUMAR,16-Jan-2026 04:18 PM,PR.pdf (1753.00 KB),AOC,1.0,5303913.0,M/S A.N.Construction,09-Jul-2025 11:22 AM,Rejected-Finance,L2,24-Sep-2025 11:54 AM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1052321_13,YEA/GM(PROJECT)/2025/361 DT-25/06/2025,"Construction of boundary wall Ambedkar park , interlocking tiles and R.C.C in Village -sabota Mustafabad,YEA WC-06",Committee,Internal,Committee,VIKAS KUMAR,24-Sep-2025 11:54 AM,finsummary_1914650.pdf (711.96 KB),Finance,UNDER EVALUATION,VIKAS KUMAR,24-Sep-2025 11:51 AM,,BOQ Comparative Chart,1.0,5296654.0,M/S P.R. CONSTRUCTION,INR,"11,858,940.3",AOC,"2,851",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/361 DT-25/06/2025,2025_YEIDA_1052321_13,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,34,500",No,fixed,,Nil,Nil,30-Jun-2025 06:55 PM,11-Jul-2025 11:00 AM,30-Jun-2025 06:55 PM,09-Jul-2025 05:00 PM,NA ,NA ,30-Jun-2025 06:55 PM,09-Jul-2025 05:00 PM,02-Sep-2025 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,"Construction of boundary wall Ambedkar park , interlocking tiles and R.C.C in Village -sabota Mustafabad,YEA WC-06","Construction of boundary wall Ambedkar park , interlocking tiles and R.C.C in Village -sabota Mustafabad,YEA WC-06",Please refer Tender documents. ,NA ,"1,67,00,380",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
,,,,,,,,,,,,,,,,,,,2.0,5305659.0,M/S HANUMAT BUILDERS,09-Jul-2025 03:25 PM,Rejected-Finance,L3,24-Sep-2025 11:54 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5296654.0,M/S P.R. CONSTRUCTION,09-Jul-2025 12:11 PM,Accepted-AOC,L1,16-Jan-2026 04:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,AOC
