S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,860.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice No.05EE 2025-26 and Tender Set,Executive Engineer,Office of the Executive Engineer Obra Dam Division obra Sonebhadra 231219,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",Tender Notice No.05EE 2025-26,2026_UPIDC_1103474_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Tender Notice No.05EE 2025-26 Lot no.01,Removal of sand/slush from sunction side of pumps no 01 to 12 and making temporary bandh with Geo bag to divert river flow towards Ist stage pump house.,Please refer Tender Notice No.05EE 2025-26 and tender set ,NA ,,Civil Works,Removal of sand/slush from sunction side of pumps  ,Tender,90.0,30.0,"Patwadh,Sonebhadra",231205.0,NA ,NA ,NA ,Office of the Exe. Eng. Obra Dam Division obra son,No ,No,02-Jan-2026 01:00 PM,07-Jan-2026 02:00 PM,02-Jan-2026 01:00 PM,07-Jan-2026 01:00 PM,NA ,NA ,02-Jan-2026 01:00 PM,07-Jan-2026 01:00 PM,12-Jan-2026 02:00 PM,"22,800",No,fixed,,Nil,Nil,AOC,Rupesh Kumar Khare,Internal,Rupesh Kumar Khare EE ODD Obra Chairman Rajesh Kumar Sharma EE RDCD pipari Member Pranav Kumar Singh DAO ODD Obra Member Amit Gaurav AEII ODD Obra Member Sanjay Kumar AEIII ODD Obra Member,Rupesh Khare,12-Jan-2026 04:08 PM,finsummary_2034957.pdf (199.56 KB),Technical,Bidder no.01 and 02 are Qualified in technical evalution but bidder no.03 is not Qualified in technical evalution,Rupesh Khare,08-Jan-2026 03:56 PM,,Executive Engineer,Internal,Rupesh Kumar Khare EE ODD Obra Chairman Rajesh Kumar Sharma EE RDCD pipari Member Pranav Kumar Singh DAO ODD Obra Member Amit Gaurav AEII ODD Obra Member Sanjay Kumar AEIII ODD Obra Member,Rupesh Khare,08-Jan-2026 04:11 PM,12-Jan-2026 02:00 PM,techsummary_2034957.pdf (199.58 KB),Finance,Bidder no. 01 and 02 are Qualified in Financial Bid,Rupesh Khare,12-Jan-2026 04:01 PM,,BOQ Comparative Chart,1,5791884,Maa Mundheshwari Construction,07-Jan-2026 10:55 AM,Accepted-AOC,accepted,21-Jan-2026 01:00 PM,1.0,5791884.0,Maa Mundheshwari Construction,INR,"1,081,728.9","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",2026_UPIDC_1103474_1,Tender Notice No.05EE 2025-26,Tender Notice No.05EE 2025-26 Lot no.01,21-Jan-2026,"INR 1,081,728.9",30.0,Rupesh Khare,21-Jan-2026 01:00 PM,boqtender05.pdf (566.00 KB),All two bidders are found for financial bid evaluation but bidder no. L1 Maa Mundheshwari Construction found lowest bidder.,AOC
,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5792942,prakash construction,07-Jan-2026 12:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2026 03:56 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5791585,Raja Ram Singh,06-Jan-2026 11:50 AM,Rejected-AOC,accepted,21-Jan-2026 01:00 PM,,,,,,,,,,,,,,,,,AOC
