Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
500.0,BDO SIAR,SIAR,No,BDO SIAR,BDO OFFICE SIAR,1,DD - Demand Draft,graam sabha chandaadeeh mein vijayee varma ke ghar se omakaar ka ghar hote hue gaureeshankar ke ghar ke taraph see0see0 nirmaan kaary,graam sabha chandaadeeh mein vijayee varma ke ghar se omakaar ka ghar hote hue gaureeshankar ke ghar ke taraph see0see0 nirmaan kaary,NIT ,NA ,"23,72,000",Civil Works,NA ,Tender,90.0,90.0,KP SIAR,221715.0,NA ,NA ,NA ,BDO OFFICE SIAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,13-Jan-2026 11:00 AM,19-Jan-2026 04:00 PM,13-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,NA ,NA ,13-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,19-Jan-2026 05:00 PM,"47,440",No,percentage,2.0%,BDO SIAR,SIAR,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,1629 Date 12-01-2026 Lot No 4,2026_RDUP_1105777_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,2026_RDUP_1105777_1,1629 Date 12-01-2026 Lot No 4,graam sabha chandaadeeh mein vijayee varma ke ghar se omakaar ka ghar hote hue gaureeshankar ke ghar ke taraph see0see0 nirmaan kaary,Technical,Bid Opening Summary,FAISAL ALAM,19-Jan-2026 04:15 PM,,"FAISAL ALAM, BDO, DILIP KUMAR KHARWAR, JE RED, MANOJ KUMAR SINGH, ADO P",Internal,,FAISAL ALAM,20-Jan-2026 07:06 PM,finsummary_2040250.pdf (240.07 KB),1.0,5813553.0,MAHADEV ASSOCIATE,INR,"2,370,814",20-Jan-2026,"INR 2,370,814",90.0,FAISAL ALAM,20-Jan-2026 07:26 PM,4.pdf (59.00 KB),AOC,1.0,5813046.0,ASHIRWAD ASSOCIATE,19-Jan-2026 01:14 AM,Rejected-AOC,L3,20-Jan-2026 07:26 PM,"FAISAL ALAM, BDO, DILIP KUMAR KHARWAR, JE RED, MANOJ KUMAR SINGH, ADO P",Internal,,FAISAL ALAM,19-Jan-2026 04:57 PM,19-Jan-2026 05:00 PM,techsummary_2040250.pdf (240.07 KB),Finance,Bid Opening Summary,FAISAL ALAM,20-Jan-2026 05:44 PM,,BOQ Comparative Chart,AOC
,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5813553.0,MAHADEV ASSOCIATE,19-Jan-2026 11:26 AM,Accepted-AOC,L1,20-Jan-2026 07:26 PM,,,,,,,,,,,,,,AOC
,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5812730.0,VISEN ASSOCIATE,18-Jan-2026 09:27 PM,Rejected-AOC,L2,20-Jan-2026 07:26 PM,,,,,,,,,,,,,,AOC
,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
