Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Technically unfit,akhilesh kumar singh,07-Nov-2025 02:22 AM,technical_1985532.pdf,06-Dec-2025,"INR 43,570.35",10.0,akhilesh kumar singh,12-Jan-2026 03:21 PM,AOCDalpurmr.pdf (744.00 KB),AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,07-Nov-2025 03:32 AM,07-Nov-2025 12:00 PM,techsummary_1985532.pdf (195.86 KB),"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2025_UPIDC_1083668_19,01/EE/2025-26,Silt Clearance/Scraping work of Dalpur Minor (km 0.00 to 2.050),1,5639747,KAMINI DUBEY,30-Oct-2025 02:06 PM,Not Admitted-Fee/PreQual/Technical,Others-Disqualified,07-Nov-2025 02:22 AM,Finance,Financial Summary Report,akhilesh kumar singh,05-Dec-2025 08:31 PM,finance_1985532.pdf,BOQ Comparative Chart,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,05-Dec-2025 09:15 PM,finsummary_1985532.pdf (195.86 KB),1.0,5638091.0,M/S SMT.KASE MATI SINGH CONTRECTOR,INR,"43,570.35",AOC,Silt Clearance/Scraping work of Dalpur Minor (km 0.00 to 2.050),Silt Clearance/Scraping work of Dalpur Minor (km 0.00 to 2.050),Please refer Tender documents. ,NA ,"46,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,1.0,Corrigendum for Bid Submission End date and Bid Opening Date,Date,,18-Oct-2025 10:00 AM,30-Oct-2025 04:00 PM,18-Oct-2025 10:00 AM,30-Oct-2025 03:00 PM,NA ,NA ,18-Oct-2025 10:00 AM,30-Oct-2025 03:00 PM,07-Nov-2025 12:00 PM,1.0,SBI Bank,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,"4,600",Yes,fixed,,Nil,Nil,559.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2025-26,2025_UPIDC_1083668_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tendernotice,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5639714,M/S ANAND KUMAR,30-Oct-2025 01:57 PM,Rejected-Finance,L2,05-Dec-2025 09:15 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,3,5638091,M/S SMT.KASE MATI SINGH CONTRECTOR,29-Oct-2025 09:11 PM,Accepted-AOC,AOC,12-Jan-2026 03:21 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
