Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,"40,200",Yes,fixed,,Nil,Nil,EE MLCD BANDA,EE MLCD BANDA,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,12//EE/MLCDBanda/2024-25,2025_UPIDM_1002239_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,05-Feb-2025 12:00 PM,11-Feb-2025 02:30 PM,05-Feb-2025 12:00 PM,11-Feb-2025 12:00 PM,NA ,NA ,05-Feb-2025 12:00 PM,11-Feb-2025 12:00 PM,17-Feb-2025 10:00 AM,1,Fee/PreQual/Technical,.pdf,TECHNICAL,1.0,SBI Bank,"All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.10 to 0.75 km and MS Pipeline 350mm reach Km 0.00 to Km 0.10 of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump Canal.Lot-09","All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.10 to 0.75 km and MS Pipeline 350mm reach Km 0.00 to Km 0.10 of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump Canal.Lot-09","All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.10 to 0.75 km and MS Pipeline 350mm reach Km 0.00 to Km 0.10 of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump Canal.Lot-09 ",NA ,"20,10,000",Civil Works,NA ,Tender,90.0,90.0,BANDA,210001.0,NA ,NA ,NA ,EE MLCD BANDA,No ,No,AOC,EE MLCD,Internal,AE,Akhil Kumar,16-Feb-2025 02:06 PM,17-Feb-2025 10:00 AM,techsummary_1786773.pdf (21601.33 KB),Finance,All bids are accepted as per financial criterion,Akhil Kumar,20-Feb-2025 06:25 PM,,BOQ Comparative Chart,AKHIL KUMAR,Internal,,Akhil Kumar,03-Mar-2025 03:42 PM,finsummary_1786773.pdf (1394.46 KB),Technical,ATTACH,Akhil Kumar,16-Feb-2025 02:05 PM,technical_1786773.pdf,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,2025_UPIDM_1002239_9,12//EE/MLCDBanda/2024-25,"All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 0.10 to 0.75 km and MS Pipeline 350mm reach Km 0.00 to Km 0.10 of the water distribution system of Achreel 2 Minor under the new Singhvahini Pump Canal.Lot-09",1.0,4936049.0,SURESH KUMAR CONTRACTOR,INR,"2,005,779",1,4936065,M/S GARGA ASSOCIATES,10-Feb-2025 04:20 PM,Rejected-Finance,more than lowest amount,03-Mar-2025 03:42 PM,24-Jan-2026,"INR 2,005,779",90.0,Akhil Kumar,24-Jan-2026 02:21 PM,aoc9.pdf (1561.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCAL,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4936049,SURESH KUMAR CONTRACTOR,11-Feb-2025 09:55 AM,Accepted-AOC,L1,24-Jan-2026 02:21 PM,,,,,,,,AOC
