S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,RTGS - RTGS Payment,EE,"EE, ECCD-1 ALIGANJ LKO","1,180","EE, ECCD-1 ALIGANJ",LUCKNOW,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,08-Dec-2025 09:00 AM,30-Dec-2025 03:30 PM,08-Dec-2025 09:00 AM,29-Dec-2025 05:00 PM,NA ,NA ,08-Dec-2025 09:00 AM,29-Dec-2025 05:00 PM,07-Jan-2026 04:05 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,35/ECCD-I/ 2025-26,2025_UPPCL_1097148_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Date Corrigendum,Date,,"5,000",No,fixed,,"EE, ECCD-1 ALIGANJ",Lucknow,ANNUAL M and R OF PN ROAD STAFF HYDEL COLONY LUCKNOW,ANNUAL M and R OF PN ROAD STAFF HYDEL COLONY LUCKNOW,NA ,NA ,"4,62,689",Civil Works,NA ,Tender,120.0,90.0,LUCKNOW,226024.0,NA ,NA ,NA ,"EE, ECCD-1 ALIGANJ LKO",No ,No,AOC,SE,Internal,EE,Raj Kumar Jaiswal,07-Jan-2026 04:04 PM,07-Jan-2026 04:05 PM,techsummary_2020012.pdf (778.51 KB),Finance,Financial Summary,Krishna Kumar,07-Jan-2026 04:33 PM,finance_2020012.pdf,BOQ Comparative Chart,se,Internal,ee,Arpit Srivastava,22-Jan-2026 01:15 PM,finsummary_2020012.pdf (488.13 KB),Technical,Technical Summary,Arpit Srivastava,30-Dec-2025 04:21 PM,technical_2020012.pdf,1,5777865,M/S SATISH KUMAR,29-Dec-2025 01:05 PM,Rejected-AOC,As Par Higher Value,22-Jan-2026 01:17 PM,1.0,5777116.0,S R CONSTRUCTIONS,INR,"381,348.97",Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,2025_UPPCL_1097148_1,35/ECCD-I/ 2025-26,ANNUAL M and R OF PN ROAD STAFF HYDEL COLONY LUCKNOW,22-Jan-2026,"INR 462,689.85",90.0,Arpit Srivastava,22-Jan-2026 01:17 PM,LOI35.pdf (557.00 KB),As Par LOI,AOC
,,,,,,,,,,.pdf,Prequal Docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5777116,S R CONSTRUCTIONS,28-Dec-2025 11:55 PM,Accepted-AOC,As Par Lowest value,22-Jan-2026 01:17 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5776205,SUMITRA CONSTRUCTIONS,28-Dec-2025 02:35 PM,Rejected-AOC,As Par Higher Value,22-Jan-2026 01:17 PM,,,,,,,,,,,,,,,,,AOC
