Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
14-Jan-2026,"INR 1,517,782.3",60.0,Rajeev Kant Upadhyay,14-Jan-2026 04:35 PM,12.pdf (3546.00 KB),"Construction of revetment of tower foundation at location No.73 (B-0) of 220 KV Sultanpur-Pratapgarh line, under Electy. Trans. Division- Pratapgarh.",1.0,5477636.0,R.S.ASSOCIATE,INR,"1,517,782.3",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1061657_1,12-ETC-I(A)/ 2025-2026,12-ETC-I(A)/ 2025-2026,1,5477802,Marc vision infrasolutions pvt. ltd.,19-Sep-2025 03:50 PM,Rejected-AOC,L2,14-Jan-2026 04:35 PM,Technical,"The e-tender No. 12-ETC-I(P)/2025-2026 opened on the website www. E-tender. up.nic.in on dated 22/09/2025. The Part-I of all the tender were open first and found only 02 Nos. Tenderer in proper order and other 01 No. tenderer (M/s Akhya Enterprises, Ayodh",Neeraj Kumar,10-Oct-2025 01:01 PM,technical_1934449.pdf,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,10-Oct-2025 01:37 PM,finsummary_1934449.pdf (196.78 KB),Finance,The part-II of all the tender were open successfully,Neeraj Kumar,10-Oct-2025 01:30 PM,finance_1934449.pdf,BOQ Comparative Chart,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,10-Oct-2025 01:09 PM,10-Oct-2025 01:10 PM,techsummary_1934449.pdf (196.78 KB),AOC,"20,000",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,12-ETC-I(A)/ 2025-2026,2025_UPTCL_1061657_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,12-ETC-I(A)/ 2025-2026,"Construction of revetment of tower foundation at location No.73 (B-0) of 220 KV Sultanpur-Pratapgarh line, under Electy. Trans. Division- Pratapgarh.",Please refer Tender documents. ,NA ,"16,93,532",Electrical Works,NA ,Tender,120.0,60.0,Pratapgarh,230001.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",31-Jul-2025 02:10 PM,20-Sep-2025 01:00 PM,31-Jul-2025 02:10 PM,19-Sep-2025 05:00 PM,NA ,NA ,31-Jul-2025 02:10 PM,19-Sep-2025 05:00 PM,10-Oct-2025 01:10 PM,1.0,12-ETC-I(A) /2025-2026,Date,,AOC
,,,,,,,,,,,,,,,,2,5546358,M/s. AKHYA ENTERPRISES,19-Sep-2025 04:57 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Oct-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5477636,R.S.ASSOCIATE,19-Sep-2025 04:44 PM,Accepted-AOC,L1,14-Jan-2026 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
