Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
07-Jan-2026,"INR 1,983,962.6",30.0,Man Mohan Singh,07-Jan-2026 06:15 PM,AOCAA.pdf (81.00 KB),Agreement With L1,1.0,5567065.0,MAHALAXMI CONTRACTOR,27-Sep-2025 04:00 PM,Accepted-AOC,Agreement With L1,07-Jan-2026 06:15 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",2025_UPIDC_1075611_2,TN-02/EE/2025-26,"TN-02/EE/2025-26 Repair of damaged pitching located at Km 0.200 of Anupshahar Branch Canal and repair work of damaged bridges located at Km 0.200, 2.137, 4.800, 7.886, 10.611, 13.927, 15.754, 20.102, 23.741, 25.625, 25.726, 25.727, 30.491, 35.071, 37",1.0,5567065.0,MAHALAXMI CONTRACTOR,INR,"1,983,962.6",Finance,Financial Evaluation,Man Mohan Singh,17-Oct-2025 08:59 PM,,BOQ Comparative Chart,EE Manmohan Singh,Internal,EE Shubhas Chandra,Man Mohan Singh,16-Oct-2025 06:35 PM,17-Oct-2025 11:00 AM,techsummary_1964198.pdf (2856.86 KB),Technical,Technical Evaluation,Man Mohan Singh,16-Oct-2025 06:32 PM,technical_1964198.pdf,EE Manmohan Singh,Internal,EE Subhas Chandra,Man Mohan Singh,07-Jan-2026 06:12 PM,finsummary_1964198.pdf (2856.86 KB),AOC,944.0,Nil,Nil,No,20-Sep-2025 10:00 AM,29-Sep-2025 11:00 AM,20-Sep-2025 10:00 AM,27-Sep-2025 05:00 PM,NA ,NA ,20-Sep-2025 10:00 AM,27-Sep-2025 05:00 PM,17-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,"42,200",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",TN-02/EE/2025-26,2025_UPIDC_1075611_2,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,Executive Engineer,OFFICE OF THE EXECUTIVE ENGINEER ANOOPSHAHAR BRANCH DIVISION GANGA CANAL MEERUT,"TN-02/EE/2025-26 Repair of damaged pitching located at Km 0.200 of Anupshahar Branch Canal and repair work of damaged bridges located at Km 0.200, 2.137, 4.800, 7.886, 10.611, 13.927, 15.754, 20.102, 23.741, 25.625, 25.726, 25.727, 30.491, 35.071, 37","TN-02/EE/2025-26 Repair of damaged pitching located at Km 0.200 of Anupshahar Branch Canal and repair work of damaged bridges located at Km 0.200, 2.137, 4.800, 7.886, 10.611, 13.927, 15.754, 20.102, 23.741, 25.625, 25.726, 25.727, 30.491, 35.071, 37",As Per Tender Document  ,As Per Tender Document  ,"21,10,000",Civil Works,NA ,Tender,90.0,30.0,As Per Tender Document,250001.0,EE ABDGC MEERUT NEAR MAWANA BUS STAND MEERUT ,EE ABDGC MEERUT NEAR MAWANA BUS STAND MEERUT ,24-Sep-2025 03:00 PM ,MEERUT,No ,No,1.0,SBI Bank,AOC
,,,,,,,2.0,5567381.0,M/S SUDHIR KUMAR CONTRACTOR,27-Sep-2025 04:16 PM,Rejected-Finance,Agreement With L1,07-Jan-2026 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
