Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
27-Jan-2026,"INR 1,277,887.53",90.0,Narendra chaudhary,27-Jan-2026 10:32 AM,PRATAP.pdf (181.00 KB),1290795.48,Technical,Summary,Narendra chaudhary,02-Jan-2026 12:39 PM,technical_2024989.pdf,Er Narendra Chaudhary,Internal,,Narendra chaudhary,02-Jan-2026 12:42 PM,02-Jan-2026 12:45 PM,techsummary_2024989.pdf (554.79 KB),1.0,5756195.0,Rishi Prakash jaiswal,INR,"1,277,887.53",Finance,sUMMARY,Narendra chaudhary,27-Jan-2026 10:20 AM,finance_2024989.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,L1,Narendra chaudhary,27-Jan-2026 10:24 AM,finsummary_2024989.pdf (180.56 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1099103_19,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Hsanganj ke Gram Shankarpur me Pratap Singh Bhaduriya ke Ghar se Rajesh Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,1,5758362,M/S DIPTI KATIYAR,20-Dec-2025 08:43 PM,Rejected-AOC,l2,27-Jan-2026 10:38 AM,AOC,1.0,SBI Bank,100.0,Nil,Nil,No,Er Narendra Chaudhary,Vikash Bhawan Unnao,"25,600",Yes,fixed,,Nil,Nil,15-Dec-2025 05:00 PM,22-Dec-2025 12:30 PM,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,NA ,NA ,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,02-Jan-2026 12:45 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,1613/red/tender/Unnao/25-26 Dt-18-12-2025,2025_REDUP_1099103_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Vikash Khand Hsanganj ke Gram Shankarpur me Pratap Singh Bhaduriya ke Ghar se Rajesh Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,Vikash Khand Hsanganj ke Gram Shankarpur me Pratap Singh Bhaduriya ke Ghar se Rajesh Rawat ke Ghar tak Nali evm Interlocking Road ka karye.,Plz Refe Doc ,Na ,"12,78,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5756195,Rishi Prakash jaiswal,19-Dec-2025 09:14 PM,Accepted-AOC,l1,27-Jan-2026 10:38 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,AOC
