Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Construction of Boundary Wall of PHC in Village- Fatehpur Atta, YEA WC-06","Construction of Boundary Wall of PHC in Village- Fatehpur Atta, YEA WC-06",Please refer Tender documents. ,NA ,"25,05,990",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,2025_YEIDA_1068568_11,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,841.0,Nil,Nil,No,"50,200",No,fixed,,Nil,Nil,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,26-Aug-2025 06:55 PM,23-Sep-2025 11:00 AM,26-Aug-2025 06:55 PM,19-Sep-2025 05:00 PM,NA ,NA ,26-Aug-2025 06:55 PM,19-Sep-2025 05:00 PM,12-Nov-2025 02:00 PM,1.0,Corrigendum 1,Date,,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,1,5546068,ANAND CONSTRUCTION,19-Sep-2025 02:46 PM,Rejected-Finance,L4,05-Jan-2026 03:18 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1068568_11,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,"Construction of Boundary Wall of PHC in Village- Fatehpur Atta, YEA WC-06",1.0,5504926.0,M/S ANOOP SHARMA,INR,"1,715,350.31",Finance,EVALUATION,BHARAM PAL SINGH,05-Jan-2026 03:15 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,05-Jan-2026 03:18 PM,finsummary_1949647.pdf (165.24 KB),Technical,EVALUATION,VIKAS KUMAR,12-Nov-2025 12:43 PM,,05-Jan-2026,"INR 1,715,350.31",120.0,BHARAM PAL SINGH,20-Jan-2026 03:39 PM,AOC408_11.pdf (2622.00 KB),AOC,Committee,Internal,Committee,VIKAS KUMAR,12-Nov-2025 12:48 PM,12-Nov-2025 02:00 PM,techsummary_1949647.pdf (707.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,2,5504926,M/S ANOOP SHARMA,04-Sep-2025 10:54 AM,Accepted-AOC,L1,20-Jan-2026 03:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,3,5545470,M/S JAY MANGLAM CONSTRUCTION,19-Sep-2025 12:57 PM,Rejected-Finance,L3,05-Jan-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,AOC,4,5520322,M/s KRISHANA BUILDERS,07-Sep-2025 09:59 PM,Rejected-Finance,L2,05-Jan-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,AOC,5,5546131,R R ASSOCIATES,19-Sep-2025 03:38 PM,Rejected-Finance,L5,05-Jan-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
