Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4325/PAN/ET/25-26, DT. 31-12-2025",2025_UPPAN_1103128_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,31-Dec-2025 05:00 PM,15-Jan-2026 11:30 AM,31-Dec-2025 05:00 PM,14-Jan-2026 05:00 PM,NA ,NA ,31-Dec-2025 05:00 PM,14-Jan-2026 05:00 PM,19-Jan-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"CONSTRUCTION 01 NO CULVERT, PUMP HOUSE, LT PANEL ROOM, APPROACH ROAD, RETAINING WALL AND EARTH FILLING IN CAMPUS OF NEWLY CONSTRUCTED TH AT POLICE LINE SIDDHARTH NAGAR U.P.","CONSTRUCTION 01 NO CULVERT, PUMP HOUSE, LT PANEL ROOM, APPROACH ROAD, RETAINING WALL AND EARTH FILLING IN CAMPUS OF NEWLY CONSTRUCTED TH AT POLICE LINE SIDDHARTH NAGAR U.P.",Please refer Tender documents. ,NA ,"2,13,05,000",Civil Works,NA ,Tender,90.0,330.0,POLICE LINE SIDDHARTH NAGAR U.P.,272207.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,"5,900",Nil,Nil,No,1.0,SBI Bank,"4,26,000",No,fixed,,Nil,Nil,AOC,Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,20-Jan-2026 11:46 AM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMA JOSHI,Sanjeev Saxena,16-Jan-2026 07:23 PM,19-Jan-2026 11:00 AM,techsummary_2034235.pdf (626.74 KB),Technical,all bidder admitted,Sanjeev Saxena,16-Jan-2026 07:21 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMA JOSHI,Sanjeev Saxena,20-Jan-2026 11:50 AM,finsummary_2034235.pdf (72.59 KB),22-Jan-2026,"INR 21,038,687.5",330.0,Sanjeev Saxena,22-Jan-2026 07:26 PM,siddharthnagarloa.pdf (777.00 KB),L1,1,5798019,MISHRA AND SONS REALCON PRIVATE LIMITED,14-Jan-2026 02:44 PM,Rejected-Finance,L2,20-Jan-2026 11:50 AM,1.0,5799442.0,S V R A Infrastructure,INR,"21,038,687.5",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1103128_1,"4325/PAN/ET/25-26, DT. 31-12-2025","CONSTRUCTION 01 NO CULVERT, PUMP HOUSE, LT PANEL ROOM, APPROACH ROAD, RETAINING WALL AND EARTH FILLING IN CAMPUS OF NEWLY CONSTRUCTED TH AT POLICE LINE SIDDHARTH NAGAR U.P.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5796445,M/S ABHAY CONSTRUCTION AND SUPPLIERS,13-Jan-2026 05:53 PM,Rejected-Finance,L3,20-Jan-2026 11:50 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5799442,S V R A Infrastructure,13-Jan-2026 11:27 AM,Accepted-AOC,L1,22-Jan-2026 07:26 PM,,,,,,,,,,AOC
