Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
840.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/417 DT-02/09/2025,2025_YEIDA_1072526_15,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Corrigendum 2,Date,,10-Sep-2025 06:55 PM,06-Oct-2025 11:00 AM,10-Sep-2025 06:55 PM,03-Oct-2025 05:00 PM,NA ,NA ,10-Sep-2025 06:55 PM,03-Oct-2025 05:00 PM,13-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","Road safety work sinage board for 04 Nos ramp at ch 26.40km on Yamuna Expressway ,YEA WC-01","Road safety work sinage board for 04 Nos ramp at ch 26.40km on Yamuna Expressway ,YEA WC-01",Please refer Tender documents. ,NA ,"22,06,496",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,"45,000",No,fixed,,Nil,Nil,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1072526_15,YEA/GM(PROJECT)/2025/417 DT-02/09/2025,"Road safety work sinage board for 04 Nos ramp at ch 26.40km on Yamuna Expressway ,YEA WC-01",1,5579309,MILESTONE CORPORATION,03-Oct-2025 03:32 PM,Accepted-AOC,L1,14-Jan-2026 11:45 AM,Committee,Internal,Committee,VIKAS KUMAR,09-Dec-2025 04:08 PM,finsummary_1958002.pdf (422.63 KB),Finance,UNDER EVALUATION,VIKAS KUMAR,09-Dec-2025 04:05 PM,,BOQ Comparative Chart,1.0,5579309.0,MILESTONE CORPORATION,INR,"1,389,872.24",Technical,EVALUATION,BHARAM PAL SINGH,13-Nov-2025 04:40 PM,,09-Dec-2025,"INR 1,389,872.24",60.0,VIKAS KUMAR,14-Jan-2026 11:45 AM,AOC417_15.pdf (790.00 KB),AOC,Committee,Internal,Committee,BHARAM PAL SINGH,13-Nov-2025 04:45 PM,13-Nov-2025 05:00 PM,techsummary_1958002.pdf (1425.58 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5579956,M/S S M CONSTRUCTION,03-Oct-2025 04:52 PM,Rejected-Finance,L3,09-Dec-2025 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5561748,M/S STRONG FOUNDATION ASSOCAITES,25-Sep-2025 04:35 PM,Rejected-Finance,L2,09-Dec-2025 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5579935,M/s VEDIKA CONSTRUCTION,03-Oct-2025 04:42 PM,Rejected-Finance,L4,09-Dec-2025 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5579184,SHIVA CONSTURCTION,03-Oct-2025 04:57 PM,Rejected-Technical,DISQUALIFIED,13-Nov-2025 04:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
