EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,98,000",No,fixed,,Nil,Nil,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",Relaying of Brick soling work after earthwork in restoration of Bhatpar Dy. Between Km 2.430 to Km 3.550 and between Km 9.300 to Km 11.080,Relaying of Brick soling work after earthwork in restoration of Bhatpar Dy. Between Km 2.430 to Km 3.550 and between Km 9.300 to Km 11.080,Please refer Tender documents. ,NA ,"98,97,000",Civil Works,NA ,Tender,90.0,120.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,"3,168",Nil,Nil,No,1.0,SBI Bank,10-Oct-2025 09:00 AM,16-Oct-2025 03:30 PM,10-Oct-2025 09:00 AM,16-Oct-2025 03:00 PM,NA ,NA ,10-Oct-2025 10:00 AM,16-Oct-2025 03:00 PM,01-Nov-2025 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",03/S.E/2025-26,2025_UPIDC_1081523_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Admitted,Ramesh Prasad,04-Nov-2025 12:45 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,30-Oct-2025 12:46 PM,01-Nov-2025 01:00 PM,techsummary_1979898.pdf (161.57 KB),Technical,Admitted,Ramesh Prasad,30-Oct-2025 12:35 PM,,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,04-Nov-2025 12:57 PM,finsummary_1979898.pdf (473.83 KB),22-Dec-2025,"INR 5,653,439.7",120.0,Ramesh Prasad,08-Jan-2026 11:11 AM,AOC_nagendra.pdf (386.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2025_UPIDC_1081523_2,03/S.E/2025-26,Relaying of Brick soling work after earthwork in restoration of Bhatpar Dy. Between Km 2.430 to Km 3.550 and between Km 9.300 to Km 11.080,1.0,5612517.0,NAGENDRA PRATAP SINGH,INR,"5,653,439.7",1,5610610,AKANKSHA ASSOCIATES,16-Oct-2025 11:38 AM,Rejected-Finance,L5,04-Nov-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5610669,M P Traders,16-Oct-2025 02:00 PM,Rejected-Finance,L6,04-Nov-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5610142,M/s Akhilesh Kumar Shukla Contractor,16-Oct-2025 02:22 PM,Rejected-Finance,L3,04-Nov-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5612763,M/S PRABHAT TRADERS,16-Oct-2025 01:33 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5609762,M/s Raja Ram Shukla Contractor,16-Oct-2025 02:10 PM,Rejected-Finance,L2,04-Nov-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5610814,M/S SHUKLA ASSOCIATES,15-Oct-2025 06:36 PM,Rejected-Technical,As Per Uploaded,30-Oct-2025 12:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5612517,NAGENDRA PRATAP SINGH,16-Oct-2025 01:19 PM,Accepted-AOC,L1,08-Jan-2026 11:12 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5612900,VED PRAKASH OJHA CONTRACTOR,16-Oct-2025 02:55 PM,Rejected-Finance,L4,04-Nov-2025 12:57 PM,AOC
