Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,nit,30-Sep-2025 11:00 AM,06-Oct-2025 03:00 PM,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,NA ,NA ,30-Sep-2025 11:00 AM,06-Oct-2025 02:00 PM,17-Oct-2025 04:00 PM,854.0,Nil,Nil,No,"49,100",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",TN-05/EE/2025-26,2025_UPIDC_1078704_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE MDGC MUZAFFARNAGAR,EE MDGC MUZAFFARNAGAR,TN-05/EE/22025-26 Rajwaha Pimoda ke Km 12.670 to Km 14.685 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-01,Rajwaha Pimoda ke Km 12.670 to Km 14.685 ke madhya nahar sewamarg ke navinikaran ka karya,as per tender notice ,as per tender notice ,"24,55,000",Civil Works,NA ,Tender,90.0,45.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,Muzaffarnagar,No ,No,AOC,Finance,finance,SUBHASH CHANDRA,18-Oct-2025 04:10 PM,finance_1972442.pdf,BOQ Comparative Chart,SUBHASH CHANDRA,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,16-Oct-2025 01:16 AM,17-Oct-2025 04:00 PM,techsummary_1972442.pdf (1033.72 KB),Technical,TECHNICAL EVALUATION,SUBHASH CHANDRA,16-Oct-2025 12:16 AM,technical_1972442.pdf,subhash chandra,Internal,manmohan singh,SUBHASH CHANDRA,20-Jan-2026 08:31 PM,finsummary_1972442.pdf (1033.72 KB),20-Jan-2026,"INR 2,453,985.35",45.0,SUBHASH CHANDRA,20-Jan-2026 08:34 PM,pdf.pdf (201.00 KB),AGG WITH L1,1.0,5585475.0,M/S R.K. GUPTA AND SONS HUF,06-Oct-2025 11:50 AM,Rejected-AOC,AGG WITH L1,20-Jan-2026 08:34 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",2025_UPIDC_1078704_1,TN-05/EE/2025-26,TN-05/EE/22025-26 Rajwaha Pimoda ke Km 12.670 to Km 14.685 ke madhya nahar sewamarg ke navinikaran ka karya Lot No-01,1.0,5585509.0,Sanjay Kumar Contractor,INR,"2,453,985.35",AOC
,,.pdf,td,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5585509.0,Sanjay Kumar Contractor,06-Oct-2025 12:03 PM,Accepted-AOC,AGG WITH L1,20-Jan-2026 08:34 PM,,,,,,,,,,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
