Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
03-Oct-2025,"INR 1,347,985",90.0,Mohd Shahnawaz Siddiqui,09-Jan-2026 04:29 PM,AOC.pdf (459.00 KB),"Rate quoted by M/S SARA SAGAR INFRATECH, Ghaziabad found lowest",1,5529048,M/S K V ASSOCIATES,11-Sep-2025 07:46 PM,Not Admitted-Fee/PreQual/Technical,Others-Not having required experience certificate,24-Sep-2025 03:28 PM,1.0,5527833.0,Sara Sagar infratech,INR,"1,347,985",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Executive Engineer SSK - 6,2025_UPIDM_1069631_1,SHORT TERM E-TENDER NOTICE No. 07/ E.E. /S.S.K.-6/2025-26,"Dismantling and safe shifting of old pump, motor, panels, capacitor and other associated equipments (From pump No. 01 to 10) at Chaudhary charan singh Dalmau A Pump canal stage 1st, Distt. Raebareli",Technical,As per attached order,Mohd Shahnawaz Siddiqui,24-Sep-2025 03:28 PM,technical_1951584.pdf,M.S. SIDDIQUI,Internal,"M.S. SIDDIQUI, JAY PRAKASH OJHA, AYUSH KUMAR SINGH",Mohd Shahnawaz Siddiqui,25-Sep-2025 12:04 PM,finsummary_1951584.pdf (174.61 KB),Finance,As per attached order,Mohd Shahnawaz Siddiqui,25-Sep-2025 11:58 AM,finance_1951584.pdf,BOQ Comparative Chart,M. S. SIDDIQUI,Internal,"M. S. SIDDIQUI, JAY PRAKASH OJHA, AYUSH KUMAR SINGH",Mohd Shahnawaz Siddiqui,25-Sep-2025 11:14 AM,25-Sep-2025 11:30 AM,techsummary_1951584.pdf (173.48 KB),AOC,"27,000",No,fixed,,Nil,Nil,"Executive Engineer, S.S.K.-6, Raebareli","Office of Executive Engineer, Sharda Sahayak Khand-6, Raebareli",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Executive Engineer SSK - 6,SHORT TERM E-TENDER NOTICE No. 07/ E.E. /S.S.K.-6/2025-26,2025_UPIDM_1069631_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,30-Aug-2025 09:00 AM,24-Sep-2025 01:00 PM,30-Aug-2025 10:00 AM,22-Sep-2025 05:00 PM,NA ,NA ,30-Aug-2025 10:00 AM,22-Sep-2025 05:00 PM,25-Sep-2025 11:30 AM,854.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"EMD , BID FEE and other Documents Pertaining To technical Bid PART A","Dismantling and safe shifting of old pump, motor, panels, capacitor and other associated equipments (From pump No. 01 to 10) at Chaudhary charan singh Dalmau A Pump canal stage 1st, Distt. Raebareli","Dismantling and safe shifting of old pump, motor, panels, capacitor and other associated equipments (From pump No. 01 to 10) at Chaudhary charan singh Dalmau A Pump canal stage 1st, Distt. Raebareli",Kindly refer to tender document attached herewith for detailed terms and condition of captioned work ,N.A. ,"13,50,000",Miscellaneous Works,NA ,Tender,90.0,90.0,Dalmau,229206.0,NA ,NA ,NA ,Raebareli,No ,No,1.0,Change in important dates pertaining to SHORT TERM E-TENDER NOTICE No. 07/ E.E. /S.S.K.-6/2025-26,Date,,AOC
,,,,,,,2,5546733,M/s Trubhuwan Nath Contractor,19-Sep-2025 07:37 PM,Rejected-AOC,Rate found second Lowest,09-Jan-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial BID PART-B,,,,,,,,,,,,,,,,,,,2.0,"Change in work details mentioned on NIT, Tender Document and BOQ along with special conditions",Other,,AOC
,,,,,,,3,5527833,Sara Sagar infratech,18-Sep-2025 01:18 PM,Accepted-AOC,Rate found Lowest,09-Jan-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
