Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Committee,Internal,Committee,VIKAS KUMAR,17-Oct-2025 01:45 PM,17-Oct-2025 01:50 PM,techsummary_1935078.pdf (517.12 KB),03-Nov-2025,"INR 11,861,896",279.0,BHARAM PAL SINGH,22-Jan-2026 06:19 PM,AOC394_16.pdf (918.00 KB),AOC,Technical,EVALUATION,VIKAS KUMAR,17-Oct-2025 01:42 PM,,Finance,UNDER EVALUATION,BHARAM PAL SINGH,03-Nov-2025 03:52 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,03-Nov-2025 03:55 PM,finsummary_1935078.pdf (1259.24 KB),1.0,5413642.0,tryambak construction,INR,"11,861,896",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1061572_16,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,Construction of R.C.C drain and interlocking tiles work thora garah road to canal in village thora garh .YEA. WC-06,1.0,5417937.0,M/S HANUMAT BUILDERS,11-Aug-2025 01:48 PM,Rejected-Finance,L3,03-Nov-2025 03:55 PM,AOC,01-Aug-2025 06:55 PM,13-Aug-2025 11:00 AM,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,NA ,NA ,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,17-Oct-2025 01:50 PM,"3,65,900",No,fixed,,Nil,Nil,"3,010",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,2025_YEIDA_1061572_16,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Construction of R.C.C drain and interlocking tiles work thora garah road to canal in village thora garh .YEA. WC-06,Construction of R.C.C drain and interlocking tiles work thora garah road to canal in village thora garh .YEA. WC-06,Please refer Tender documents. ,NA ,"1,82,91,281",Civil Works,NA ,Tender,90.0,279.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5413130.0,M/S ISHU CONSTRUCTION,11-Aug-2025 02:30 PM,Rejected-Technical,DISQUALIFIED,17-Oct-2025 01:45 PM,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5417657.0,NITTIN GARG AND COMPANY,11-Aug-2025 03:40 PM,Rejected-Finance,L2,03-Nov-2025 03:55 PM,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5413642.0,tryambak construction,09-Aug-2025 05:51 PM,Accepted-AOC,L1,22-Jan-2026 06:19 PM,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
