Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,06/OMC-IV/EMD-I/ ATPS/2025-2027,2025_RVUNL_1078310_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,"2,360",Dy CAO CFA AND BO ATPS ANPARA,ANPARA,No,29-Sep-2025 09:00 AM,22-Oct-2025 10:00 AM,29-Sep-2025 09:00 AM,20-Oct-2025 11:00 AM,NA ,NA ,29-Sep-2025 09:00 AM,20-Oct-2025 11:00 AM,22-Nov-2025 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,SE OMC-IV ATPS,OFFICE OF SE OMC-IV ATPS,Overhauling/Breakdown maintenance of LT transformer (service transformer) including gasket replacement and oil filtration.,Overhauling/Breakdown maintenance of LT transformer (service transformer) including gasket replacement and oil filtration.,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,120.0,720.0,ATPS ANPARA,231225.0,NA ,NA ,NA ,OFFICE OF SE OMC-IV ATPS,No ,No,"30,700",No,fixed,,Dy CAO CFA AND BO ATPS ANPARA,ANPARA,1.0,BG - Bank Guarantee,AOC,S K rajak(SE OMC-IV),Internal,"SE OMC-IV , EE EMD-I",ACHYUTESH KUMAR,21-Nov-2025 07:00 PM,22-Nov-2025 09:00 AM,techsummary_1971087.pdf (293.60 KB),Finance,PART-II OPENED FOR 3 BIDDER,ACHYUTESH KUMAR,22-Nov-2025 01:40 PM,finance_1971087.pdf,BOQ Comparative Chart,CE(L-1),Internal,"GM(ATPS),DGM(F),SE(OMC-IV),EE(EMD-1)",ACHYUTESH KUMAR,23-Jan-2026 12:13 PM,finsummary_1971087.pdf (135.29 KB),Technical,PART-I OPENED,ACHYUTESH KUMAR,22-Oct-2025 04:52 PM,,1,5618833,Deen Dayal,19-Oct-2025 12:28 PM,Rejected-AOC,L-2 BIDDER,23-Jan-2026 12:28 PM,1.0,5607933.0,M/S SCIENTECS PROCESS CONTROL,INR,"1,490,060",UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1078310_1,06/OMC-IV/EMD-I/ ATPS/2025-2027,Overhauling/Breakdown maintenance of LT transformer (service transformer) including gasket replacement and oil filtration.,23-Jan-2026,"INR 1,490,060",720.0,ACHYUTESH KUMAR,23-Jan-2026 12:28 PM,agreement.pdf (1681.00 KB),CONTRACT AWARDED TO SCIENTECS PROCESS CONTROL ANPARA SONEBHADRA,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TENDER SPECIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5607933,M/S SCIENTECS PROCESS CONTROL,17-Oct-2025 04:18 PM,Accepted-AOC,L-1 BIDDER,23-Jan-2026 12:28 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5613471,SSB ELECTRICALS,16-Oct-2025 05:13 PM,Rejected-AOC,L-3 BIDDER,23-Jan-2026 12:28 PM,,,,,,,,,,,,,,,,,AOC
