Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUNWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF LIGHTNING ARRESTER INCLUDINNG EARTHING AT KPC SANT KABIR NAGAR.","NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUNWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF LIGHTNING ARRESTER INCLUDINNG EARTHING AT KPC SANT KABIR NAGAR.",Please refer Tender documents. ,NA ,"19,75,000",Miscellaneous Works,NA ,Tender,90.0,30.0,SANT KABIR NAGAR,272176.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,"39,500",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,1251/EE-LID GKP/18/10/2025,2025_UPIDM_1087917_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,21-Nov-2025 12:00 PM,27-Nov-2025 03:00 PM,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,NA ,NA ,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,01-Dec-2025 01:30 PM,854.0,Nil,Nil,No,AOC,Technical,TECHNICAL EVALUATION,Nishant Sahay,01-Dec-2025 12:46 PM,technical_2007776.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,17-Jan-2026 01:24 PM,finsummary_2007776.pdf (602.23 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,17-Jan-2026 01:08 PM,finance_2007776.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,01-Dec-2025 12:49 PM,01-Dec-2025 01:30 PM,techsummary_2007776.pdf (319.89 KB),17-Jan-2026,"INR 1,614,000",30.0,Nishant Sahay,17-Jan-2026 01:27 PM,1251aoc.pdf (401.00 KB),1,5704710,Actech Engineers,26-Nov-2025 07:31 PM,Rejected-Finance,L3,17-Jan-2026 01:24 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1087917_2,1251/EE-LID GKP/18/10/2025,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUNWANO PUMP CANAL, MUKHLISPUR SANT KABIR NAGAR. SUPPLY, INSTALLATION AND TESTING AND COMMISSIONING OF LIGHTNING ARRESTER INCLUDINNG EARTHING AT KPC SANT KABIR NAGAR.",1.0,5698524.0,Sarveshwari Electric Works,INR,"1,614,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5702902,Jaiswal Electrical Stores,25-Nov-2025 07:04 PM,Rejected-Finance,L2,17-Jan-2026 01:24 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5704306,M/S CHAUDHARI ENGINEERING WORKS,26-Nov-2025 04:15 PM,Rejected-Finance,L4,17-Jan-2026 01:24 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5704811,M/s Wire Consultancy,27-Nov-2025 11:34 AM,Rejected-Technical,TECHNICAL REJECT,01-Dec-2025 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5698524,Sarveshwari Electric Works,26-Nov-2025 11:03 PM,Accepted-AOC,L1,17-Jan-2026 01:27 PM,,,,,,,,,,AOC
