Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,718",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,2025_YEIDA_1068568_13,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,07,600",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,27-Aug-2025 06:55 PM,23-Sep-2025 11:00 AM,27-Aug-2025 06:55 PM,19-Sep-2025 05:00 PM,NA ,NA ,27-Aug-2025 06:55 PM,19-Sep-2025 05:00 PM,24-Dec-2025 04:30 PM,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Corrigendum 1,Date,,"Construction of Boundary Wall of Rajkiya Government High School at Village- Wailana, YEA WC-06","Construction of Boundary Wall of Rajkiya Government High School at Village- Wailana, YEA WC-06",Please refer Tender documents. ,NA ,"53,78,636",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1068568_13,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,"Construction of Boundary Wall of Rajkiya Government High School at Village- Wailana, YEA WC-06",1,5543460,M/S RUDRAKSHA ENGINEERS AND CONTRACTOR PVT LTD,19-Sep-2025 01:25 PM,Accepted-AOC,L1,21-Jan-2026 12:49 PM,Committee,Internal,Committee,VIKAS KUMAR,09-Jan-2026 05:18 PM,finsummary_1950309.pdf (722.39 KB),Finance,EVALUATION,BHARAM PAL SINGH,05-Jan-2026 12:17 PM,,BOQ Comparative Chart,1.0,5543460.0,M/S RUDRAKSHA ENGINEERS AND CONTRACTOR PVT LTD,INR,"4,168,442.92",Technical,EVALUATION,BHARAM PAL SINGH,24-Dec-2025 02:06 PM,,09-Jan-2026,"INR 4,168,442.92",120.0,BHARAM PAL SINGH,21-Jan-2026 12:49 PM,408_13.pdf (957.00 KB),aoc,Committee,Internal,Committee,BHARAM PAL SINGH,24-Dec-2025 02:19 PM,24-Dec-2025 04:30 PM,techsummary_1950309.pdf (839.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5545962,M/S R.V. CONTRACTOR,19-Sep-2025 03:54 PM,Rejected-Finance,L4,09-Jan-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5546238,PRADHAN CONTRACTOR,19-Sep-2025 04:07 PM,Rejected-Finance,L5,09-Jan-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5519406,Rajesh Yadav,06-Sep-2025 06:44 PM,Rejected-Finance,L2,09-Jan-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5521235,Shiva Construction,16-Sep-2025 12:44 PM,Rejected-Finance,L3,09-Jan-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
