Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
29-Oct-2025 10:00 AM,06-Nov-2025 12:30 PM,29-Oct-2025 11:00 AM,06-Nov-2025 11:30 AM,NA ,NA ,29-Oct-2025 11:00 AM,06-Nov-2025 11:30 AM,13-Nov-2025 09:00 AM,1.0,SBI Bank,89.0,Nil,Nil,No,Earth Work in Silt Clearance/Scraping of Gontha Mr. from Km. 0.000 to Km. 4.700,Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,41,000",Civil Works,NA ,Tender,90.0,10.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-III/2025-26,2025_UPIDC_1086402_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,ASSISTANT ENGINEER-III,ASSISTANT ENGINEER-III SHARDA SAHAYAK KHAND-32 AZAMGARH,1,Fee/PreQual/Technical,.pdf,e-Document,"14,000",Yes,fixed,,Nil,Nil,AOC,Finance,all Admitted,SHIV SHANKAR,01-Dec-2025 08:11 PM,,BOQ Comparative Chart,SHIV SHANKAR,Internal,,SHIV SHANKAR,27-Jan-2026 06:55 PM,finsummary_1992009.pdf (19.51 KB),1.0,5656892.0,M/S AARADHYA TRADERS,INR,"138,192",1,5656900,arvind kumar yadav,06-Nov-2025 07:29 AM,Rejected-AOC,L2,27-Jan-2026 06:57 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086402_18,04/AE-III/2025-26,Earth Work in Silt Clearance/Scraping of Gontha Mr. from Km. 0.000 to Km. 4.700,27-Jan-2026,"INR 141,000",10.0,SHIV SHANKAR,27-Jan-2026 06:57 PM,Accepted.pdf (20.00 KB),Technical,All Admitted,SHIV SHANKAR,11-Nov-2025 08:53 PM,,SHIVSHANKAR,Internal,,SHIV SHANKAR,12-Nov-2025 10:01 PM,13-Nov-2025 09:00 AM,techsummary_1992009.pdf (366.65 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5656892,M/S AARADHYA TRADERS,06-Nov-2025 08:09 AM,Accepted-AOC,L1,27-Jan-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
