Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
03-Oct-2025 11:30 AM,10-Oct-2025 03:30 PM,03-Oct-2025 11:30 AM,10-Oct-2025 03:00 PM,NA ,NA ,03-Oct-2025 11:30 AM,10-Oct-2025 03:00 PM,14-Oct-2025 11:00 AM,795.0,Nil,Nil,No,Renewal of service road at Dhukwan Dam Top Lot07,Renewal of service road at Dhukwan Dam Top Lot07,Please refer Tender documents. ,NA ,"4,60,000",Civil Works,NA ,Tender,90.0,45.0,jhansi,284001.0,NA ,NA ,NA ,E.E. J.D.B.C Jhansi,No ,No,Executive EngineerJ.D.B.C Jhansi,Executive EngineerJ.D.B.C Jhansi,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Tender Document,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",03/EE/2025-26,2025_UPIDC_1075884_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"9,200",No,fixed,,Nil,Nil,AOC,Technical,Bid No 5596073 and 5598412 Admitted,Brajesh kumar Porwal,13-Oct-2025 04:22 PM,technical_1974804.pdf,Brajesh kumar Porwal,Internal,Ajay kumar Bharti,Brajesh kumar Porwal,25-Oct-2025 12:21 PM,finsummary_1974804.pdf (557.64 KB),Finance,Bid No 5596073 and 5598412 Admitted,Brajesh kumar Porwal,25-Oct-2025 12:01 PM,finance_1974804.pdf,BOQ Comparative Chart,Brajesh kumar Porwal,Internal,Ajay kumar Bharti,Brajesh kumar Porwal,13-Oct-2025 04:29 PM,14-Oct-2025 11:00 AM,techsummary_1974804.pdf (217.52 KB),17-Jan-2026,"INR 423,884.82",45.0,Brajesh kumar Porwal,14-Jan-2026 04:43 PM,Ag18.pdf (254.00 KB),Ag-18/EE/2025-26,1.0,5596073.0,M/S ATUL GRAM VIKAS SANSTHAN,INR,"423,884.82","U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",2025_UPIDC_1075884_9,03/EE/2025-26,Renewal of service road at Dhukwan Dam Top Lot07,1,5598412,APRAJIT CONSTRUCTION,10-Oct-2025 02:52 PM,Rejected-Finance,L2,25-Oct-2025 12:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5596073,M/S ATUL GRAM VIKAS SANSTHAN,09-Oct-2025 04:29 PM,Accepted-AOC,L1,14-Jan-2026 04:43 PM,AOC
