Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
750.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",03/EE/2025-26,2025_UPIDC_1080765_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,000",Yes,fixed,,Nil,Nil,09-Oct-2025 10:00 AM,15-Oct-2025 03:30 PM,09-Oct-2025 10:00 AM,15-Oct-2025 03:00 PM,NA ,NA ,09-Oct-2025 10:00 AM,15-Oct-2025 03:00 PM,25-Oct-2025 03:00 PM,"Executive Engineer Saryu Nahar Khand-4,Basti (U.","Executive Engineer Saryu Nahar Khand-4,Basti (U.",1,Fee/PreQual/Technical,.pdf,AS PER UPLOAD,SILT CLEARENCE FROM KM 0.000 TO KM 1.300 AND SCAPING BETWEEN KM 1.300 TO KM 3.400 ON DASIYA MR.,SILT CLEARENCE FROM KM 0.000 TO KM 1.300 AND SCAPING BETWEEN KM 1.300 TO KM 3.400 ON DASIYA MR.,Please refer Tender documents. ,NA ,"72,000",Civil Works,NA ,Rate Contract,90.0,20.0,BASTI,272001.0,NA ,NA ,NA ,"Executive Engineer Saryu Nahar Khand-4,Basti (U.",No ,No,1.0,SBI Bank,AOC,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,30-Jan-2026 12:20 PM,finsummary_1978673.pdf (39.00 KB),Finance,AS PER UPLOAD,Dinesh Mohan,30-Jan-2026 11:29 AM,,BOQ Comparative Chart,1.0,5609656.0,M/S OM SAI TRADERS,INR,"63,565.91",1,5609656,M/S OM SAI TRADERS,15-Oct-2025 12:39 PM,Accepted-AOC,AS PER UPLOAD,30-Jan-2026 09:45 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",2025_UPIDC_1080765_14,03/EE/2025-26,SILT CLEARENCE FROM KM 0.000 TO KM 1.300 AND SCAPING BETWEEN KM 1.300 TO KM 3.400 ON DASIYA MR.,30-Jan-2026,"INR 72,000",20.0,Dinesh Mohan,30-Jan-2026 09:45 PM,14.pdf (725.00 KB),AOC,Technical,AS PER UPLOAD,Dinesh Mohan,24-Oct-2025 06:22 PM,,Dinesh Mohan,Internal,VISHWANATH SHUKLA,Dinesh Mohan,24-Oct-2025 07:44 PM,25-Oct-2025 03:00 PM,techsummary_1978673.pdf (43.35 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,AS PER UPLOAD,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5607166,MS RAJ KAPOOR CONSTRUCTION,15-Oct-2025 02:24 PM,Rejected-Finance,AS PER UPLOAD,30-Jan-2026 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
