Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Financial Bid Open,Manoj Kumar,19-Jan-2026 05:01 PM,,BOQ Comparative Chart,Block Development Officer,Internal,,Manoj Kumar,18-Jan-2026 07:51 PM,19-Jan-2026 01:00 PM,techsummary_2036547.pdf (199.87 KB),19-Jan-2026,"INR 1,278,738.286",90.0,Manoj Kumar,23-Jan-2026 08:56 AM,AO.pdf (196.00 KB),1,5798034,M/S SANTOSH KUMAR GARG,11-Jan-2026 11:00 AM,Accepted-AOC,AOC,23-Jan-2026 08:56 AM,1.0,5798034.0,M/S SANTOSH KUMAR GARG,INR,"1,278,738.286",Block Development Officer,Internal,,Manoj Kumar,19-Jan-2026 08:41 PM,finsummary_2036547.pdf (192.04 KB),Technical,Technical Bid Open,Manoj Kumar,18-Jan-2026 07:26 PM,,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,2026_RDUP_1104128_1,"Memo/Acc./Ni.Su./2025-26, dt. 15.12.2025",Vikash khand Chhata ke khayara mai chaupal ki boundary wall evm prangarh mai interlocking karya.,AOC,"26,000",No,fixed,,"Block Development Officer, Chhata",Mathura,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,06-Jan-2026 03:00 PM,12-Jan-2026 04:00 PM,06-Jan-2026 03:00 PM,12-Jan-2026 03:00 PM,NA ,NA ,06-Jan-2026 03:00 PM,12-Jan-2026 12:18 AM,19-Jan-2026 01:00 PM,Vikash khand Chhata ke khayara mai chaupal ki boundary wall evm prangarh mai interlocking karya.,Vikash khand Chhata ke khayara mai chaupal ki boundary wall evm prangarh mai interlocking karya.,Please refer Tender documents. ,NA ,"12,79,000",Civil Works,NA ,Tender,90.0,90.0,Mathura,281001.0,NA ,NA ,NA ,"Block Development Officer, Chhata",No ,No,"Block Development Officer, Chhata","Block Development Office, Chhata, District Mathura",256.0,"Block Development Officer, Chhata",Mathura,No,Commissioner Rural Development UP||JDC Agra||CDO Mathura||DDO Mathura,"Memo/Acc./Ni.Su./2025-26, dt. 15.12.2025",2026_RDUP_1104128_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5798058,M/S SURENDRA SINGH CONTACTOR,11-Jan-2026 11:09 AM,Rejected-Finance,Due to L2,19-Jan-2026 08:41 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,SS - Small Savings Instrument,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,5798054,SHRI RADHEY ASSOCIATES,11-Jan-2026 11:04 AM,Rejected-Finance,Due to L2,19-Jan-2026 08:41 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
