Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
06-Jan-2026,"INR 89,322.49",10.0,yasvir singh,06-Jan-2026 12:49 PM,LOT_5.pdf (443.00 KB),DOS_29.10.2025_DOE_07.11.2025,1,5593110,KRISHNA BIHARI SINGH,10-Oct-2025 01:25 PM,Accepted-AOC,L1,06-Jan-2026 12:49 PM,1.0,5593110.0,KRISHNA BIHARI SINGH,INR,"89,322.49","U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",2025_UPIDC_1079802_5,05/AEII/2025-26,"Scrapping of internal section of Patanpur Mr-1 (km. 0.000 to 2.700), Umari Mr-1 (km. 0.000 to 0.500) and Umari Mr-2 (km. 0.000 to 1.300)",Finance,ALL BID ADMITTED,yasvir singh,27-Nov-2025 02:33 PM,finance_1975301.pdf,BOQ Comparative Chart,AE_YASHVIRSINGH,Internal,AE_YASHVIRSINGH_AE_SURVJEETVERMA,yasvir singh,16-Oct-2025 04:07 PM,16-Oct-2025 04:30 PM,techsummary_1975301.pdf (281.42 KB),Technical,ALL BID ADMITTED,yasvir singh,16-Oct-2025 03:28 PM,technical_1975301.pdf,AE_YASHVIRSINGH,Internal,AE_YASHVIRSINGH_AE_SURVJEETVERMA,yasvir singh,27-Nov-2025 02:50 PM,finsummary_1975301.pdf (116.24 KB),AOC,1,Fee/PreQual/Technical,.pdf,TENDER_DOCUMENT,"Scrapping of internal section of Patanpur Mr-1 (km. 0.000 to 2.700), Umari Mr-1 (km. 0.000 to 0.500) and Umari Mr-2 (km. 0.000 to 1.300)","Scrapping of internal section of Patanpur Mr-1 (km. 0.000 to 2.700), Umari Mr-1 (km. 0.000 to 0.500) and Umari Mr-2 (km. 0.000 to 1.300)",AS PER TENDER DOCUMENT AND NIT ,NA ,,Civil Works - Canal,NA ,Tender,90.0,10.0,HAMIRPUR,210301.0,NA ,NA ,NA ,O/O EE MDCD HAMIRPUR,No ,No,974.0,Nil,Nil,No,04-Oct-2025 09:00 AM,10-Oct-2025 03:00 PM,04-Oct-2025 09:00 AM,10-Oct-2025 02:00 PM,04-Oct-2025 09:00 AM ,10-Oct-2025 02:00 PM ,04-Oct-2025 09:00 AM,10-Oct-2025 02:00 PM,16-Oct-2025 04:30 PM,"4,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AE II MEDCD HAMIRPUR,O/O EE MDCD HAMIRPUR AEII,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Maudha Dam Construction Division, Hamirpur",05/AEII/2025-26,2025_UPIDC_1079802_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,2,5597225,KUMAR INDUSTRIAL CORPORATION,09-Oct-2025 08:31 PM,Rejected-Finance,L2,27-Nov-2025 02:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
