Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,BID,06-Oct-2025 01:40 PM,13-Oct-2025 03:00 PM,06-Oct-2025 01:40 PM,13-Oct-2025 12:00 PM,NA ,NA ,06-Oct-2025 01:40 PM,13-Oct-2025 12:00 PM,17-Oct-2025 05:10 PM,"4,000",Yes,fixed,,Nil,Nil,Executive Engineer,Executive Engineer Irrigation Division Gorakhpur,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",01/EE/2025-26,2025_UPIDC_1077402_24,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,589.0,Nil,Nil,No,Silt clearance of Rithia minor from km. 0.000 to 7.000,Silt clearance of Rithia minor from km. 0.000 to 7.000,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,Gorakhpur,273009.0,NA ,NA ,NA ,Irrigation Division Gorakhpur,No ,No,AOC,1.0,5601213.0,M/S J. D. Enterprises,INR,"175,410.17",Finance,attached,Bipin Bihari Singh,13-Dec-2025 05:39 PM,finance_1976751.pdf,BOQ Comparative Chart,BIPIN BIHARI SINGH,Internal,,Bipin Bihari Singh,13-Dec-2025 05:44 PM,finsummary_1976751.pdf (317.80 KB),"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",2025_UPIDC_1077402_24,01/EE/2025-26,Silt clearance of Rithia minor from km. 0.000 to 7.000,1,5603012,DINSH SINGH,13-Oct-2025 10:58 AM,Rejected-Finance,AS PER BOQ,13-Dec-2025 05:44 PM,13-Dec-2025,"INR 175,410.17",30.0,Bipin Bihari Singh,02-Jan-2026 07:34 PM,17.pdf (192.00 KB),attached,Technical,attached,Bipin Bihari Singh,17-Oct-2025 05:03 PM,technical_1976751.pdf,Bipin Bihari Singh,Internal,,Bipin Bihari Singh,17-Oct-2025 05:06 PM,17-Oct-2025 05:10 PM,techsummary_1976751.pdf (317.80 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5601213,M/S J. D. Enterprises,12-Oct-2025 01:38 PM,Accepted-AOC,as per boq,02-Jan-2026 07:33 PM,,,,,,,,,,,,,,,,,,,,AOC
