S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,"Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 02",Date,,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,"Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 02",2025_UPIDM_1069975_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Executive Engineer,"Executive Engineer, Minor Lift Canal Division, Mirzapur","50,300",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,"Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 02",Construction of stone lining and earth work in main canal reach from 0.695 Km to 0.795 Km and 0.800 Km to 0.950 Km at Hargarh Ist Pump Canal.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,60.0,"Vill-Hargarh, Block-Chhanbey, Dist-Mirzapur",231001.0,NA ,NA ,NA ,"Executive Engineer, Minor Lift Canal Division, Mzp",No ,No,01-Sep-2025 02:00 PM,25-Sep-2025 03:00 PM,01-Sep-2025 03:00 PM,25-Sep-2025 01:00 PM,NA ,NA ,01-Sep-2025 03:00 PM,25-Sep-2025 01:00 PM,15-Oct-2025 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,Finance,Financial Evaluation Qualified,RAJA RAM CHAUDHARY,06-Nov-2025 03:43 PM,finance_1952277.pdf,BOQ Comparative Chart,EE Raja Ram Chaudhary,Internal,EE Balwant Kumar,RAJA RAM CHAUDHARY,15-Oct-2025 02:48 PM,15-Oct-2025 03:00 PM,techsummary_1952277.pdf (305.04 KB),Technical,All bidder Qualified in this lot,RAJA RAM CHAUDHARY,15-Oct-2025 02:18 PM,technical_1952277.pdf,EE Raja Ram Chaudhary,Internal,EE Balwant Kumar,RAJA RAM CHAUDHARY,06-Nov-2025 04:02 PM,finsummary_1952277.pdf (305.04 KB),18-Nov-2025,"INR 1,860,323",60.0,RAJA RAM CHAUDHARY,27-Jan-2026 02:16 PM,T2L2aanadkumaryadavDOS.pdf (681.00 KB),Award of contract for this lot,1.0,5558095.0,ANAND KUMAR YADAV,INR,"1,860,323",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,2025_UPIDM_1069975_1,"Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 02","Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 02",1,5558095,ANAND KUMAR YADAV,24-Sep-2025 06:01 PM,Accepted-AOC,First lowest,27-Jan-2026 02:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5560320,M/s Shiv Shakti Constructon,25-Sep-2025 11:08 AM,Rejected-Finance,IInd Lowest,06-Nov-2025 04:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5558190,MS SHREYA CONSTRUCTION,24-Sep-2025 08:39 PM,Rejected-Finance,IIIrd Lowest,06-Nov-2025 04:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5559067,RAM ASHARE,24-Sep-2025 11:01 PM,Rejected-Finance,4th Lowest,06-Nov-2025 04:02 PM,AOC
