class,age,male,female
0,0 to 1,22721.46,19349.24
1,1 to 5,93445.84,79439.11
10,10 to 15,125750.17,104075.45
15,15 to 20,127508.73,103029.17
20,20 to 25,107523.36,83009.02
25,25 to 30,82811.2,69618.83
30,30 to 35,73033.01,66486.1
35,35 to 40,67628.28,60923.01
40,40 to 45,59957.95,54003.12
45,45 to 50,48868.04,46018.9
5,5 to 10,122188.75,101480.71
50,50 to 55,42144.54,38997.59
55,55 to 60,33438.82,34061.63
60,60 to 65,27931.18,26369.67
65,65 to 70,18440.67,19249.4
70,70 to 75,13786.69,14667.43
75,75 to 80,8106.63,9448.05
80,80 and over,7637.3,9533.09
