class,age,male,female
0,0 to 1,1693.12,1448.53
1,1 to 5,6963.23,5947.02
10,10 to 15,9754.15,8176.02
15,15 to 20,10245.32,8211.38
20,20 to 25,8497.53,6326.25
25,25 to 30,6734.3,5591.76
30,30 to 35,6239.93,5641.23
35,35 to 40,5964.77,5276.92
40,40 to 45,5411.82,4699.91
45,45 to 50,4393.1,3929.39
5,5 to 10,9215.48,7707.24
50,50 to 55,3781.84,3321.8
55,55 to 60,3028.79,3062.78
60,60 to 65,2862.36,2523.87
65,65 to 70,1969.07,1910.7
70,70 to 75,1518.58,1363.69
75,75 to 80,841.15,856.8
80,80 and over,738.94,756.78
