class,age,male,female
0,0 to 1,3038.64,2659.57
1,1 to 5,12496.94,10918.99
10,10 to 15,18729.22,16350.64
15,15 to 20,17883.26,16760.25
20,20 to 25,13610.09,11836.06
25,25 to 30,11478.48,10582.05
30,30 to 35,10855.76,10850.02
35,35 to 40,10544.47,9784.17
40,40 to 45,9130.59,8587.67
45,45 to 50,7732.54,7407.89
5,5 to 10,18342,15722.44
50,50 to 55,6675.63,6185.55
55,55 to 60,5480.62,5754.57
60,60 to 65,5299.38,5089.47
65,65 to 70,3953.58,3809.3
70,70 to 75,2751.48,2681.09
75,75 to 80,1502.24,1610.22
80,80 and over,1293.11,1499.1
