class,age,male,female
0,0 to 1,13192.25,11632.92
1,1 to 5,54255.37,47759.45
10,10 to 15,73756.32,61986.57
15,15 to 20,67399.75,54350.06
20,20 to 25,52241.16,41153.48
25,25 to 30,45738.49,38163.48
30,30 to 35,43338.91,38369.03
35,35 to 40,40995.7,34308.69
40,40 to 45,34331.12,28560.24
45,45 to 50,26842.7,23612.09
5,5 to 10,74538.45,63084.51
50,50 to 55,22491.9,18943.76
55,55 to 60,17489.25,18553.5
60,60 to 65,18411.64,16219.91
65,65 to 70,11751.85,10540.69
70,70 to 75,7270.56,6733.07
75,75 to 80,3285.19,3520.02
80,80 and over,3097.89,3641.03
