class,age,male,female
0,0 to 1,4834.44,4404.94
1,1 to 5,19882.45,18084.67
10,10 to 15,29865.98,27149.11
15,15 to 20,28487.85,27849.39
20,20 to 25,21633.11,19634.58
25,25 to 30,18241.77,17563.98
30,30 to 35,17262.18,18003.77
35,35 to 40,16757.15,16241.81
40,40 to 45,14512.33,14260.29
45,45 to 50,12296.19,12309.13
5,5 to 10,29234,26093.46
50,50 to 55,10627.84,10279.28
55,55 to 60,8734.95,9561.49
60,60 to 65,8439.08,8433.97
65,65 to 70,6289.24,6313.48
70,70 to 75,4388.21,4448.05
75,75 to 80,2403.02,2678.98
80,80 and over,2070.34,2493.12
