class,age,male,female
0,0 to 1,2855.3,2453.01
1,1 to 5,11742.91,10070.95
10,10 to 15,16195.28,13489.68
15,15 to 20,17207.82,13516.92
20,20 to 25,14865.62,11038.36
25,25 to 30,12914.28,10503.54
30,30 to 35,11651.53,10443.47
35,35 to 40,11247.58,9901.71
40,40 to 45,10103.85,8927.16
45,45 to 50,8503.21,7573.49
5,5 to 10,15599.14,13070.31
50,50 to 55,7195.36,6452.82
55,55 to 60,6078.83,5809.69
60,60 to 65,5204.25,4647.8
65,65 to 70,3912.39,3769.81
70,70 to 75,3060.32,2733.57
75,75 to 80,1856.51,1851.2
80,80 and over,1476.88,1538.83
