class,age,male,female
0,0 to 1,4692.19,3992.94
1,1 to 5,19297.44,16393.17
10,10 to 15,28234.94,23184.51
15,15 to 20,28071.91,22399.52
20,20 to 25,22639.06,17425.98
25,25 to 30,17545.02,14774.62
30,30 to 35,15680.51,14342.73
35,35 to 40,14811.83,13603.77
40,40 to 45,13449.43,11948.97
45,45 to 50,10646.36,10064.49
5,5 to 10,26878.74,22467.72
50,50 to 55,9299.02,8284.56
55,55 to 60,7061.61,7016.97
60,60 to 65,5935.01,5248.96
65,65 to 70,3765.36,3857.99
70,70 to 75,2983.7,2929.11
75,75 to 80,1730.12,1838.99
80,80 and over,1743.96,1962.01
