class,age,male,female
0,0 to 1,10199.73,9226.95
1,1 to 5,41948.11,37881.61
10,10 to 15,59301.36,53539.62
15,15 to 20,52548.39,51677.02
20,20 to 25,39460.8,37863.54
25,25 to 30,34367.29,33728.23
30,30 to 35,32139.22,33686.73
35,35 to 40,30911.91,29982.51
40,40 to 45,26074.08,25057.92
45,45 to 50,21850.92,21997.17
5,5 to 10,61259.45,54543.96
50,50 to 55,19887.15,18697.77
55,55 to 60,17208.41,18507.23
60,60 to 65,17989.33,15591.26
65,65 to 70,12727.44,10801.26
70,70 to 75,8907.14,7241.3
75,75 to 80,4642.2,4322.29
80,80 and over,3855.97,3765.98
