class,age,male,female
0,0 to 1,4921.1,4397.94
1,1 to 5,20238.88,18055.94
10,10 to 15,27163.42,23616.58
15,15 to 20,25471.05,21601.64
20,20 to 25,20482.83,17143.08
25,25 to 30,17759.04,16301.45
30,30 to 35,17008.06,16442.28
35,35 to 40,15696.88,14436.8
40,40 to 45,13740.36,12662.86
45,45 to 50,11402.39,11133.04
5,5 to 10,29174.32,25236.84
50,50 to 55,10069.59,9108.27
55,55 to 60,8270.74,8897.91
60,60 to 65,7833.88,7179.41
65,65 to 70,5709.55,5378.66
70,70 to 75,3991.72,3607.38
75,75 to 80,2299.61,2326.84
80,80 and over,1770.89,1885.51
