class,age,male,female
0,0 to 1,7970.47,7017.8
1,1 to 5,32779.91,28811.88
10,10 to 15,44580.18,38693.41
15,15 to 20,41424.15,36580.09
20,20 to 25,31939.26,29247.65
25,25 to 30,26818.3,26814.94
30,30 to 35,24603.53,26174.03
35,35 to 40,21984.4,21651.06
40,40 to 45,18272.93,18952.98
45,45 to 50,15771.64,16065.05
5,5 to 10,45432.47,39022.81
50,50 to 55,13404.21,13079.12
55,55 to 60,11109.08,12568.2
60,60 to 65,10863.8,10190.47
65,65 to 70,7822.37,7508.62
70,70 to 75,5475.89,5141.88
75,75 to 80,3229.58,3360.38
80,80 and over,2742.1,2983.93
