class,age,male,female
0,0 to 1,8817.73,7724.52
1,1 to 5,36264.42,31713.35
10,10 to 15,50682.15,43143.78
15,15 to 20,50129.41,42872.26
20,20 to 25,39180.55,30489.45
25,25 to 30,30636.66,26264.95
30,30 to 35,28742.13,26048.26
35,35 to 40,27562.59,24192.32
40,40 to 45,24235.37,20593.59
45,45 to 50,18534.26,16496.46
5,5 to 10,49045.58,41699.71
50,50 to 55,15234.11,13177.4
55,55 to 60,11698.62,12582.06
60,60 to 65,11529.89,10270.06
65,65 to 70,6995.3,6486.59
70,70 to 75,4342.13,4202.58
75,75 to 80,1970.51,2251.41
80,80 and over,2495.77,3189.93
