class,age,male,female
0,0 to 1,9303.71,8543.38
1,1 to 5,38263.09,35075.18
10,10 to 15,57340.82,52521.24
15,15 to 20,54751.63,53845.21
20,20 to 25,41667.35,38031.74
25,25 to 30,35145.17,33995.34
30,30 to 35,33238.95,34852.35
35,35 to 40,32284.33,31426.69
40,40 to 45,27951.26,27582.04
45,45 to 50,23671.36,23792.94
5,5 to 10,56159.07,50503.77
50,50 to 55,20436.44,19868.64
55,55 to 60,16781.06,18484.41
60,60 to 65,16225.1,16348.33
65,65 to 70,12106.16,12236.13
70,70 to 75,8424.05,8611.14
75,75 to 80,4598.88,5173.66
80,80 and over,3959.47,4816.19
