class,age,male,female
0,0 to 1,7489.61,6607.14
1,1 to 5,30802.29,27125.91
10,10 to 15,41888.59,35213.58
15,15 to 20,38279.24,30900.99
20,20 to 25,29666.89,23396.05
25,25 to 30,25980.65,21699.62
30,30 to 35,24622.93,21817.11
35,35 to 40,23289.36,19503.12
40,40 to 45,19494,16227.34
45,45 to 50,15237.83,13410.35
5,5 to 10,42338.78,35841.31
50,50 to 55,12762.77,10755.55
55,55 to 60,9926.46,10541.77
60,60 to 65,10451.3,9201.31
65,65 to 70,6662.53,5976.1
70,70 to 75,4124.16,3817.14
75,75 to 80,1864.72,1998.12
80,80 and over,1760.67,2067.15
