class,age,male,female
0,0 to 1,4844.97,4085.55
1,1 to 5,19925.77,16773.38
10,10 to 15,27020.73,22178.46
15,15 to 20,26946.03,21430.76
20,20 to 25,22148.45,17039.16
25,25 to 30,17303.86,14331.32
30,30 to 35,15492.32,14009.92
35,35 to 40,14469.98,12956.64
40,40 to 45,13028.22,11395.82
45,45 to 50,10426.42,9827.46
5,5 to 10,26249.36,21597.19
50,50 to 55,9234,8282.67
55,55 to 60,7154.13,7406.68
60,60 to 65,6268.28,5799.41
65,65 to 70,4030.41,4239.96
70,70 to 75,3163.54,3324.72
75,75 to 80,1788.5,2082.9
80,80 and over,1598.8,1955.76
