class,age,male,female
0,0 to 1,7066.09,5825.45
1,1 to 5,29060.48,23916.63
10,10 to 15,37105.41,30451.62
15,15 to 20,39256.1,34244.21
20,20 to 25,35334.18,29429.42
25,25 to 30,28721.97,24006.14
30,30 to 35,24540.75,22110.05
35,35 to 40,22724.81,20381.2
40,40 to 45,19856.78,18691.53
45,45 to 50,17460.52,16252.3
5,5 to 10,35588.99,28849.98
50,50 to 55,14510.74,13480.22
55,55 to 60,11716.36,11168.21
60,60 to 65,9055.16,8154.42
65,65 to 70,6055.45,5900.15
70,70 to 75,4304.01,4304.27
75,75 to 80,2666.39,2914.65
80,80 and over,2489.69,2823.49
