class,age,male,female
0,0 to 1,15398.91,13512.34
1,1 to 5,63330.63,55475.49
10,10 to 15,82266.17,71101.87
15,15 to 20,76354.19,61840.04
20,20 to 25,64477.98,51438.82
25,25 to 30,54668.07,48386.87
30,30 to 35,51406.52,48738.16
35,35 to 40,46868.04,41932.12
40,40 to 45,39681.52,36393.61
45,45 to 50,32856.28,31263.75
5,5 to 10,85070.17,73305.93
50,50 to 55,28153.51,25639.45
55,55 to 60,22485.16,23925.91
60,60 to 65,21117.36,19594.17
65,65 to 70,15471.87,15130.78
70,70 to 75,11221.41,10672.98
75,75 to 80,6572.76,7074.29
80,80 and over,5514.09,6155.63
