class,age,male,female
0,0 to 1,7611.46,6430.47
1,1 to 5,31303.43,26400.55
10,10 to 15,40442.67,32896.86
15,15 to 20,39757.05,31028.81
20,20 to 25,33216.73,25392.24
25,25 to 30,25449.61,21295.52
30,30 to 35,22876.77,20585.67
35,35 to 40,21997.15,19472.98
40,40 to 45,19560.55,17295.81
45,45 to 50,16425.48,14793.06
5,5 to 10,39924.49,32914.24
50,50 to 55,13889.81,12495.59
55,55 to 60,11531.95,10683.37
60,60 to 65,9285.17,8374.02
65,65 to 70,6202.34,6102.24
70,70 to 75,4628.52,4637.41
75,75 to 80,2935.87,3065.92
80,80 and over,2628.36,2888.77
